wd_id,line_id,line_wd,dipl,word,phon,phon_map,syllabified,wd_div,lang,textlineid,pos,morph,lemma,lemma_src,lemma_dmf,ref,tei_right,tei_left
4037,522,5,deuant,devant,dEvANT,d.e.v.a.n.t,d/E\.'v/A\NT,_,fro,527,PRE,---,devant,DMF,devant,"Alexis, l. 527",,
4038,522,6,la,la,La,l.a,L/(a)\,_,fro,527,DETdef,sfr,le,DMF,le,"Alexis, l. 527",,
4039,522,7,poure,povre,pɔvrə,p.o.v.r.e,'p/ɔ\.vr/(ə)\,_,fro,527,ADJqua,sfr,pauvre,DMF,pauvre,"Alexis, l. 527",,
4040,522,8,gent,gent,ʤENT,g.e.n.t,ʤ/E\NT,|,fro,527,NOMcom,sfr,gent,DMF,gent,"Alexis, l. 527",</l>,
4041,523,1,par,par,par,p.a.r,p/a\r,_,fro,528,PRE,---,par,DMF,par,"Alexis, l. 528",,<lb/><l n=&quot;528&quot;>
4042,523,2,ićó,ico,iʦɔ,i.c.o,/i\.'ʦ/ɔ\,_,fro,528,PRNdem,snr,ce,DMF,ce,"Alexis, l. 528",,
4043,523,3,quident,quident,kuidəNT,q.u.i.d.e.n.t,'k/u\i.d/ə\NT,_,fro,528,VERcjg,indpst6,cuider,DMF,cuider,"Alexis, l. 528",,
4044,523,4,auer,aver,Aver,a.v.e.r,/A\.'v/e\r,_,fro,528,VERinf,---,avoir,DMF,avoir,"Alexis, l. 528",,
4045,523,5,discumbrement,discumbrement,diSkONbrEmENT,d.i.s.c.u.m.b.r.e.m.e.n.t,d/i\S.k/O\N.br/E\.'m/E\NT,.,fro,528,NOMcom,smr,décombrement,DMF,décombrement,"Alexis, l. 528",</l>,
4046,524,1,mais,mais,mAiS,m.a.i.s,m/A\iS,_,fro,529,CONcoo,---,mais,DMF,mais,"Alexis, l. 529",,<l n=&quot;529&quot;>
4047,524,2,ne,ne,nE,n.e,n/(E)\,_,fro,529,ADVneg,---,ne,DMF,ne,"Alexis, l. 529",,
4048,524,3,puet,puet,puET,p.u.e.t,p/uE\T,_,fro,529,VERcjg,indpst0,pouvoir,DMF,pouvoir,"Alexis, l. 529",,
4049,524,4,estra,estra,ɛStrə,e.s.t.r.a,'/ɛ\S.tr/(ə)\,_,fro,529,VERinf,---,être,DMF,être,"Alexis, l. 529",,
4050,524,5,cil,cil,ÇiL,c.i.l,Ç/i\L,_,fro,529,PRNdem,pmn,cil,DMF,cil,"Alexis, l. 529",,
4051,524,6,n,n,n,n,n/\,+,fro,529,ADVneg,---,ne,DMF,ne,"Alexis, l. 529",,
4052,524,7,en,en,ÆN,e.n,/Æ\N,_,fro,529,PRCadv,---,en2,DMF,en2,"Alexis, l. 529",,
4053,524,8,rouent,rovent,rovəNT,r.o.v.e.n.t,'r/o\.v/ə\NT,|,fro,529,VERcjg,indpst6,rover,DMF,rover,"Alexis, l. 529",,
4054,524,9,nient,nient,niENT,n.i.e.n.t,n/i\.'/E\NT,_,fro,529,PRNind,smr,néant,DMF,néant,"Alexis, l. 529",</l>,<lb/>
4055,525,1,a,a,a,a,/a\,+,fro,530,PRE,---,à,DMF,à,"Alexis, l. 530",,<l n=&quot;530&quot;>
4056,525,2,cel,cel,ÇeL,c.e.l,Ç/e\L,_,fro,530,DETdem,smr,cil,DMF,cil,"Alexis, l. 530",,
4057,525,3,saint,saint,SAiNT,s.a.i.n.t,S/A\iNT,_,fro,530,ADJqua,smr,saint,DMF,saint,"Alexis, l. 530",,
4058,525,4,hume,hume,Omə,hu.m.e,'/O\.m/(ə)\,_,fro,530,NOMcom,smr,homme,DMF,homme,"Alexis, l. 530",,
4059,525,5,trestut,trestut,trEStuT,t.r.e.s.t.u.t,tr/E\S.'t/u\T,_,fro,530,ADVgen,---,trèstout,DMF,trèstout,"Alexis, l. 530",,
4060,525,6,est,est,EST,e.s.t,/E\ST,_,fro,530,VERcjg,indpst3,être,DMF,être,"Alexis, l. 530",,
4061,525,7,lur,lur,Lur,l.u.r,L/u\r,_,fro,530,DETpos,6smr,leur2,DMF,leur2,"Alexis, l. 530",,
4062,525,8,talent,talent,tALENT,t.a.l.e.n.t,t/A\.'L/E\NT,_,fro,530,NOMcom,smr,talent,DMF,talent,"Alexis, l. 530",</l></lg>,
4063,526,1,Ad,ad,að,a.d,/a\ð,_,fro,531,PRE,---,à,DMF,à,"Alexis, l. 531",,<lg n=&quot;107&quot; type=&quot;stanza&quot; met=&quot;decasyllable&quot; rhyme=&quot;aaaaa&quot;><l n=&quot;531&quot;>
4064,526,2,une,une,ynə,u.n.e,'/y\.n/(ə)\,_,fro,531,DETcar,sfr,un,DMF,un,"Alexis, l. 531",,
4065,526,3,uoiz,voiz,vuiÇ,v.o.i.z,v/u\iÇ,_,fro,531,NOMcom,sfr,voix,DMF,voix,"Alexis, l. 531",,
4066,526,4,crient,crient,kriəNT,c.r.i.e.n.t,'kr/i\./ə\NT,_,fro,531,VERcjg,indpst6,crier,DMF,crier,"Alexis, l. 531",,
4067,526,5,la,la,La,l.a,L/(a)\,_,fro,531,DETdef,sfn,le,DMF,le,"Alexis, l. 531",,
4068,526,6,gent,gent,ʤENT,g.e.n.t,ʤ/E\NT,|,fro,531,NOMcom,sfn,gent,DMF,gent,"Alexis, l. 531",,
4069,526,7,menude,menude,mEnyðə,m.e.n.u.d.e,m/E\.'n/y\.ð/(ə)\,.,fro,531,ADJqua,sfn,menu,DMF,menu,"Alexis, l. 531",</l>,<lb/>
4070,527,1,de,de,dE,d.e,d/(E)\,_,fro,532,PRE,---,de,DMF,de,"Alexis, l. 532",,<l n=&quot;532&quot;><q>
4071,527,2,cest,cest,ÇeST,c.e.s.t,Ç/e\ST,_,fro,532,DETdem,smr,cist,DMF,cist,"Alexis, l. 532",,
4072,527,3,aueir,aveir,AvEir,a.v.e.i.r,/A\.'v/E\ir,_,fro,532,NOMcom,smr,avoir2,DMF,avoir2,"Alexis, l. 532",,
4073,527,4,certes,certes,ÇɛrtəS,c.e.r.t.e.s,'Ç/ɛ\r.t/ə\S,_,fro,532,ADVgen,---,certes,DMF,certes,"Alexis, l. 532",,
4074,527,5,nus,nus,nuS,n.u.s,n/u\S,_,fro,532,PRNper,4pmn,nous,DMF,nous,"Alexis, l. 532",,
4075,527,6,n,n,n,n,n/\,+,fro,532,ADVneg,---,ne,DMF,ne,"Alexis, l. 532",,
4076,527,7,auum,avum,AvOm,a.v.u.m,/A\.'v/O\m,_,fro,532,VERcjg,indpst4,avoir,DMF,avoir,"Alexis, l. 532",,
4077,527,8,cure,cure,kyrə,c.u.r.e,'k/y\.r/(ə)\,.,fro,532,NOMcom,sfr,cure,DMF,cure,"Alexis, l. 532",</q></l>,
4078,528,1,si,si,Si,s.i,S/i\,_,fro,533,ADVgen,---,si4,DMF,si4,"Alexis, l. 533",,<l n=&quot;533&quot;><q>
4079,528,2,grant,grant,grANT,g.r.a.n.t,gr/A\NT,_,fro,533,ADJqua,sfn,grand,DMF,grand,"Alexis, l. 533",,
4080,528,3,ledece,ledece,LEðeʦə,l.e.d.e.c.e,L/E\.'ð/e\.ʦ/(ə)\,_,fro,533,NOMcom,sfn,liesse,DMF,liesse,"Alexis, l. 533",,
4081,528,4,nus,nus,nuS,n.u.s,n/u\S,+,fro,533,PRCper,4pmr,nous,DMF,nous,"Alexis, l. 533",,
4082,528,5,[est],est,EST,e.s.t,/E\ST,_,fro,533,VERcjg,indpst3,être,DMF,être,"Alexis, l. 533",,
