wd_id,line_id,linewd,word,dipl,wd_div,phon,phon_map,syllabified,lang,pos,morph,lemma,lemma_src,lemma_dmf,phil_note,ref,tei_right,tei_left
956,154,2,preg,preg,+,prɛg,p.r.e.g,pr/ɛ\g,pro,VERcjg,indpst3,pregar,DOM,prier,,"SFoi, l. 154",,
957,154,3,aqestz,a_qest_z,_,AkeStS,a.q.e.s.t.z,/A\.'k/e\StS,pro,PRNdem,pmr,aquést,DOM,---,,"SFoi, l. 154",,
958,154,4,d,d,+,d,d,d/\,pro,PRE,---,de,DOM,de,,"SFoi, l. 154",,
959,154,5,est,est,_,eSt,e.s.t,/e\St,pro,DETdem,smr,ést,DOM,---,,"SFoi, l. 154",,
960,154,6,vizinad,uizinad,.,viʣinAd,v.i.z.i.n.a.d,v/i\.ʣ/i\.'n/A\d,pro,NOMcom,smr,vezinat,DOM,voisiné,,"SFoi, l. 154",</q></l>,
961,155,1,apella,apella,+,ApɛLLA,a.p.e.l.l.a,/A\.'p/ɛ\L.L/(A)\,pro,VERcjg,indpst3,apelar,DOM,appeler,,"SFoi, l. 155",,<l n=&quot;155&quot;><q>
962,155,2,l,l,_,L,l,/\L,pro,PRCper,3sma,lo3,DOM,le,,"SFoi, l. 155",,
963,155,3,foll,foll,_,fɔLL,f.o.l.l,f/ɔ\LL,pro,ADJqua,smr,fòl,DOM,fou,,"SFoi, l. 155",,
964,155,4,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 155",,
965,155,5,dessennad,dessennad,.|,dEsEɲAd,d.e.ss.e.nn.a.d,d/E\.s/E\.'ɲ/A\d,pro,VERppe,smr,desenar,DOM,dessener,,"SFoi, l. 155",</q></l>,
966,156,1,s,s,+,S,s,S/\,pro,CONsub,---,si,DOM,si3,,"SFoi, l. 156",,<lb/><l n=&quot;156&quot;><q>
967,156,2,aiczo,aiczo,_,AiʦO,a.i.cz.o,/A\i.'ʦ/O\,pro,PRNdem,snn,aisso,DOM,ice,,"SFoi, l. 156",,
968,156,3,non,no[n],_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 156",,
969,156,4,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 156",,
970,156,5,fort,fort,_,fɔrt,f.o.r.t,f/ɔ\rt,pro,ADVgen,---,fòrt,DOM,fort,,"SFoi, l. 156",,
971,156,6,castiad,castiad,.,kAStiAd,c.a.s.t.i.a.d,k/A\S.t/i\.'/A\d,pro,VERppe,snn,castiar,DOM,châtier,,"SFoi, l. 156",</q></l>,
972,157,1,perdrez,p[er]_drez,_,pErdredS,p.e.r.d.r.e.z.,p/E\r.'dr/e\dS,pro,VERcjg,indfut5,pèrdre,DOM,perdre,,"SFoi, l. 157",,<l n=&quot;157&quot;><q>
973,157,2,n,n,+,n,n,n/\,pro,PRCadv,---,én3,DOM,en2,,"SFoi, l. 157",,
974,157,3,est,est,_,eSt,e.s.t,/e\St,pro,DETdem,smr,ést,DOM,---,,"SFoi, l. 157",,
975,157,4,aiz,aiz,_,Aiʣ,a.i.z,/A\iʣ,pro,NOMcom,smr,aise,DOM,aise,,"SFoi, l. 157",,
976,157,5,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 157",,
977,157,6,sta,sta,_,0StA,.s.t.a,'/[0]\S.t/(A)\,pro,DETdem,sfr,ést,DOM,---,,"SFoi, l. 157",,
978,157,7,ciutad,ciutad,.,ÇiutAd,c.i.u.t.a.d,Ç/i\u.'t/A\d,pro,NOMcom,sfr,ciutat,DOM,cité,,"SFoi, l. 157",</q></l>,
979,158,1,qe,qe,_,ke,q.e,k/(e)\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 158",,<l n=&quot;158&quot;><q>
980,158,2,tot,tot,|,tot,t.o.t,t/o\t,pro,PRNind,snn,tót,DOM,tout,,"SFoi, l. 158",,
981,158,3,es,es,_,ES,e.s,/E\S,pro,VERcjg,indpst3,èser,DOM,être,,"SFoi, l. 158",,<lb/>
982,158,4,seun,seun,_,Sɛun,s.e.u.n,S/ɛ\un,pro,PRNpos,3snn,sèu,DOM,sien,,"SFoi, l. 158",,
983,158,5,per,p[er],_,pEr,p.e.r,p/E\r,pro,PRE,---,pér,DOM,par,,"SFoi, l. 158",,
984,158,6,parentad,parentad,_,pArENtAd,p.a.r.e.n.t.a.d,p/A\.r/E\N.'t/A\d,pro,NOMcom,sfr,parentat,DOM,parenté,,"SFoi, l. 158",</q></l></lg>,
985,159,1,aiczo,Aiczo,_,AiʦO,a.i.cz.o,/A\i.'ʦ/O\,pro,PRNdem,snn,aisso,DOM,ice,,"SFoi, l. 159",,<lg n=&quot;17&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;159&quot;><q>
986,159,2,q,q,+,k,q,k/\,pro,PRNrel,snr,que,DOM,que,,"SFoi, l. 159",,
987,159,3,est,est,_,eSt,e.s.t,/e\St,pro,DETdem,sfn,ést,DOM,---,,"SFoi, l. 159",,
988,159,4,nostra,n[ost]ra,_,nɔStrA,n.o.s.t.r.a,'n/ɔ\S.tr/(A)\,pro,ADJpos,4sfn,nòstre,DOM,notre,,"SFoi, l. 159",,
989,159,5,gentz,gentz,_,ʤENtS,g.e.n.t.z,ʤ/E\NtS,pro,NOMcom,sfn,gén,DOM,gent,,"SFoi, l. 159",,
990,159,6,vos,uos,_,voz,v.o.s,v/o\z,pro,PRCper,5smr,vos,DOM,vous,,"SFoi, l. 159",,
991,159,7,diz,diz,.,diʣ,d.i.z,d/i\ʣ,pro,VERcjg,indpsp3,dire,DOM,dire,,"SFoi, l. 159",</q></l>,
992,160,1,no,no,+,nO,n.o,n/O\,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 160",,<l n=&quot;160&quot;><q>
993,160,2,ns,[n]s,+,nS,n.s,/\nS,pro,PRCper,5smr,vos,DOM,vous,,"SFoi, l. 160",,
994,160,3,tolla,tolla,|,tɔʎA,t.o.ll.a,'t/ɔ\.ʎ/(A)\,pro,VERcjg,subpst3,tòlre,DOM,tolir,,"SFoi, l. 160",,
995,160,4,ira,ira,_,irA,i.r.a,'/i\.r/(A)\,pro,NOMcom,sfn,ira,DOM,ire,,"SFoi, l. 160",,<lb/>
996,160,5,ni,ni,+,ni,n.i,n/(i)\,pro,CONcoo,---,ni,DOM,ne2,,"SFoi, l. 160",,
997,160,6,obliz,obliz,.,ObLidS,o.b.l.i.z.,/O\.'bL/i\dS,pro,NOMcom,smn,oblit,DOM,oubli,,"SFoi, l. 160",</q></l>,
998,161,1,aqist,a_qist,_,AkiSt,a.q.i.s.t,/A\.'k/i\St,pro,DETdem,sfn,aquést,DOM,---,,"SFoi, l. 161",,<l n=&quot;161&quot;><q>
999,161,2,donzella,donzella,+,dONʣɛLLA,d.o.n.z.e.l.l.a,d/O\N.'ʣ/ɛ\L.L/(A)\,pro,NOMcom,sfn,donsèla,DOM,donzelle,,"SFoi, l. 161",,
1000,161,3,nz,nz,+,NÇ,n.z,/\NÇ,pro,PRCper,4pmr,nós,DOM,nous,,"SFoi, l. 161",,
1001,161,4,a,a,_,A,a,/A\,pro,VERcjg,indpst3,avér,DOM,avoir,,"SFoi, l. 161",,
1002,161,5,vilziz,uilziz,.,viLʣidS,v.i.l.z.i.z.,v/i\L.'ʣ/i\dS,pro,VERppe,pmr,velzir,DOM,---,,"SFoi, l. 161",</q></l>,
1003,162,1,qe,qe,+,ke,q.e,k/(e)\,pro,PRNrel,sfn,que,DOM,que,,"SFoi, l. 162",,<l n=&quot;162&quot;><q>
1004,162,2,nz,nz,_,NÇ,n.z,/\NÇ,pro,PRCper,4pmr,nós,DOM,nous,,"SFoi, l. 162",,
1005,162,3,fa,fa,+,fA,f.a,f/A\,pro,VERcjg,indpst3,faire,DOM,faire,,"SFoi, l. 162",,
1006,162,4,estar,estar,_,EStAr,e.s.t.a.r,/E\S.'t/A\r,pro,VERinf,---,estar,DOM,ester,,"SFoi, l. 162",,
1007,162,5,de,de,|,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 162",,
1008,162,6,lei,lei,_,Lɛi,l.e.i,L/ɛ\i,pro,PRNper,3sfr,lieis,DOM,li,,"SFoi, l. 162",,<lb/>
1009,162,7,marriz,marriz,.,mArridS,m.a.r.r.i.z.,m/A\r.'r/i\dS,pro,VERppe,pmr,marrir,DOM,marrir,,"SFoi, l. 162",</q></l>,
1010,163,1,sos,sos,_,SOS,s.o.s,S/O\S,pro,DETpos,3smn,sos,DOM,son4,,"SFoi, l. 163",,<l n=&quot;163&quot;><q>
1011,163,2,linz,linz,_,LiNÇ,l.i.n.z,L/i\NÇ,pro,NOMcom,smn,linh,DOM,lin2,,"SFoi, l. 163",,
1012,163,3,nos,nos,_,noz,n.o.s,n/o\z,pro,PRCper,4pmr,nós,DOM,nous,,"SFoi, l. 163",,
1013,163,4,a,a,_,A,a,/A\,pro,VERcjg,indpst3,avér,DOM,avoir,,"SFoi, l. 163",,
1014,163,5,totz,totz,_,totS,t.o.t.z,t/o\tS,pro,DETind,pmr,tót,DOM,tout,,"SFoi, l. 163",,
1015,163,6,temps,temps,+,tENpS,t.e.m.p.s,t/E\NpS,pro,NOMcom,pmr,témps,DOM,temps,,"SFoi, l. 163",,
1016,163,7,nuiriz,nuiriz,_,nOiridS,n.u.i.r.i.z.,n/O\i.'r/i\dS,pro,VERppe,pmr,noirir,DOM,nourrir,,"SFoi, l. 163",</q></l>,
1017,164,1,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 164",,<l n=&quot;164&quot;><q>
1018,164,2,lle,lle,_,LLɛ,l.l.e,LL/ɛ\,pro,PRNper,3sfn,lieis,DOM,li,,"SFoi, l. 164",,
1019,164,3,per,p[er],+,pEr,p.e.r,p/E\r,pro,PRE,---,pér,DOM,par,,"SFoi, l. 164",,
1020,164,4,mal,mal,|,mAl,m.a.l,m/A\l,pro,NOMcom,smr,mal,DOM,mal,,"SFoi, l. 164",,
1021,164,5,anz,anz,_,ANtS,a.n.z.,/A\NtS,pro,ADVgen,---,anz,DOM,ains,,"SFoi, l. 164",,<lb/>
1022,164,6,relinquiz,relinquiz,.,rEliNkidS,r.e.l.i.n.qu.i.z.,r/E\.l/i\N.'k/i\dS,pro,VERppe,pmr,relenquir,DOM,relenquir,,"SFoi, l. 164",</q></l>,
1023,165,1,ja,ia,_,ʤA,j.a,ʤ/A\,pro,ADVgen,---,ja,DOM,jà,,"SFoi, l. 165",,<l n=&quot;165&quot;><q>
1024,165,2,non,no[n],_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 165",,
1025,165,3,aia,aia,_,AiA,a.i.a,'/A\i./A\,pro,VERcjg,subpst3,avér,DOM,avoir,,"SFoi, l. 165",,
1026,165,4,en,en,_,EN,e.n,/E\N,pro,PRE,---,én,DOM,en,,"SFoi, l. 165",,
1027,165,5,vos,uos,_,voz,v.o.s,v/o\z,pro,PRNper,5smr,vos,DOM,vous,,"SFoi, l. 165",,
1028,165,6,raiz,raiz,.,rAiʣ,r.a.i.z,r/A\.'/i\ʣ,pro,NOMcom,smr,razitz,DOM,raiz,,"SFoi, l. 165",</q></l>,
1029,166,1,si,si,+,Si,s.i,S/(i)\,pro,CONsub,---,si,DOM,si3,,"SFoi, l. 166",,<l n=&quot;166&quot;><q>
1030,166,2,l,l,_,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 166",,
1031,166,3,deu,deu,_,dɛu,d.e.u,d/ɛ\u,pro,NOMcom,smr,dèu,DOM,dieu,,"SFoi, l. 166",,
1032,166,4,cui,cui,_,kyi,c.u.i,k/y\i,pro,PRNrel,smr,qui,DOM,qui,,"SFoi, l. 166",,
1033,166,5,cred,cred,_,kreð,c.r.e.d,kr/e\ð,pro,VERcjg,indpst3,créire,DOM,croire,,"SFoi, l. 166",,
1034,166,6,laid,laid,|,LAid,l.a.i.d,L/A\id,pro,ADJqua,smr,lag,DOM,laid,,"SFoi, l. 166",,
1035,166,7,non,no[n],_,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 166",,<lb/>
1036,166,8,desdiz,des_diz,.,dESdidS,d.e.s.d.i.z.,d/E\S.'d/i\dS,pro,VERcjg,indpst3,desdire,DOM,dédire,,"SFoi, l. 166",</q></l>,
1037,167,1,per,p[er],+,pEr,p.e.r,p/E\r,pro,PRE,---,pér,DOM,par,,"SFoi, l. 167",,<l n=&quot;167&quot;><q>
1038,167,2,ver,uer,_,ver,v.e.r,v/e\r,pro,NOMcom,smr,vér,DOM,voir2,,"SFoi, l. 167",,
1039,167,3,nos,nos,+,noz,n.o.s,n/o\z,pro,PRNper,4pmr,nós,DOM,nous,,"SFoi, l. 167",,
1040,167,4,a,a,_,A,a,/A\,pro,VERcjg,indpst3,avér,DOM,avoir,,"SFoi, l. 167",,
1041,167,5,a,a,+,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 167",,
1042,167,6,folz,folz,_,fɔLÇ,f.o.l.z,f/ɔ\LÇ,pro,NOMcom,pmr,fòl,DOM,fou,,"SFoi, l. 167",,
1043,167,7,causiz,causiz,.,kAuzidS,c.a.u.s.i.z.,k/A\u.'z/i\dS,pro,VERppe,pmr,cauzir,DOM,choisir,,"SFoi, l. 167",</q></l>,
1044,168,1,mal,mal,_,mAl,m.a.l,m/A\l,pro,ADVgen,---,mal,DOM,mal3,,"SFoi, l. 168",,<l n=&quot;168&quot;><q>
1045,168,2,nos,nos,_,noz,n.o.s,n/o\z,pro,PRCper,4pmr,nós,DOM,nous,,"SFoi, l. 168",,
1046,168,3,destorba,destorba,+,dEStorbA,d.e.s.t.o.r.b.a,d/E\S.'t/o\r.b/(A)\,pro,VERcjg,indpst3,destorbar,DOM,détourber,,"SFoi, l. 168",,
1047,168,4,l,l,|,L,l,/\L,pro,DETdef,smn,lo2,DOM,le,,"SFoi, l. 168",,
1048,168,5,seus,seus,_,SɛuS,s.e.u.s,S/ɛ\uS,pro,ADJpos,3smn,sèu,DOM,sien,,"SFoi, l. 168",,<lb/>
1049,168,6,estriz,estriz,.,EStridS,e.s.t.r.i.z.,/E\S.'tr/i\dS,pro,NOMcom,smn,estri,DOM,estrif,,"SFoi, l. 168",</q></l>,
1050,169,1,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 169",,<l n=&quot;169&quot;><q>
1051,169,2,vos,uos,_,voz,v.o.s,v/o\z,pro,PRNper,5smn,vos,DOM,vous,,"SFoi, l. 169",,
1052,169,3,estz,estz,_,ɛStS,e.s.t.z,/ɛ\StS,pro,VERcjg,indpst5,èser,DOM,être,,"SFoi, l. 169",,
1053,169,4,mortz,mortz,_,mɔrtS,m.o.r.t.z,m/ɔ\rtS,pro,VERppe,smn,morir,DOM,mourir,,"SFoi, l. 169",,
1054,169,5,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 169",,
1055,169,6,totz,totz,_,totS,t.o.t.z,t/o\tS,pro,PRNind,smn,tót,DOM,tout,,"SFoi, l. 169",,
1056,169,7,auniz,auniz,.,AunidS,a.u.n.i.z.,/A\u.'n/i\dS,pro,VERppe,smn,aunir,DOM,honnir,,"SFoi, l. 169",</q></l>,
1057,170,1,si,si,+,Si,s.i,S/(i)\,pro,CONsub,---,si,DOM,si3,,"SFoi, l. 170",,<l n=&quot;170&quot;><q>
1058,170,2,no,no,+,nO,n.o,n/O\,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 170",,
1059,170,3,ll,ll,_,LL,l.l,/\LL,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 170",,
1060,170,4,ne,ne,+,nE,n.e,n/E\,pro,PRCadv,---,én3,DOM,en2,,"SFoi, l. 170",,
1061,170,5,sagnan,sagnan,|,SAgnAn,s.a.g.n.a.n,'S/A\g.n/A\n,pro,VERcjg,indpst6,sancnar,DOM,saigner,,"SFoi, l. 170",,
1062,170,6,las,las,_,LAS,l.a.s,L/A\S,pro,DETdef,pfn,las3,DOM,le,,"SFoi, l. 170",,<pb n=&quot;17r&quot;/><lb/>
1063,170,7,cerviz,cerviz,.,ÇErvidS,c.e.r.v.i.z.,Ç/E\r.'v/i\dS,pro,NOMcom,pfn,cervitz,DOM,cervis,,"SFoi, l. 170",</q></l>,
1064,171,1,si,si,+,Si,s.i,S/(i)\,pro,ADVgen,---,si2,DOM,si4,,"SFoi, l. 171",,<l n=&quot;171&quot;><q>
1065,171,2,qon,qon,_,kOn,q.o.n,k/O\n,pro,CONsub,---,cóm,DOM,comme,,"SFoi, l. 171",,
1066,171,3,fezestz,fezestz,_,fEʣeStS,f.e.z.e.s.t.z,f/E\.'ʣ/e\StS,pro,VERcjg,indpsp5,faire,DOM,faire,,"SFoi, l. 171",,
1067,171,4,far,far,_,fAr,f.a.r,f/A\r,pro,VERinf,---,faire,DOM,faire,,"SFoi, l. 171",,
1068,171,5,saint,saint,_,SAiNt,s.a.i.n.t,S/A\iNt,pro,ADJqua,smr,sanh,DOM,saint,,"SFoi, l. 171",,
1069,171,6,feliz,feliz,.,fEliʣ,f.e.l.i.z,f/E\.'l/i\ʣ,pro,NOMpro,smr,Félix,---,---,,"SFoi, l. 171",</q></l></lg>,
1070,172,1,trames,Trames,+,trAmez,t.r.a.m.e.s,tr/A\.'m/e\z,pro,VERcjg,indpsp3,tramétre,DOM,tramettre,,"SFoi, l. 172",,<lg n=&quot;18&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;172&quot;>
1071,172,2,per,p[er],+,pEr,p.e.r,p/E\r,pro,PRE,---,pér,DOM,par,,"SFoi, l. 172",,
1072,172,3,ella,ella,|,eLLA,e.l.l.a,'/e\L.L/(A)\,pro,PRNper,3sfr,ela,DOM,elle,,"SFoi, l. 172",,
1073,172,4,molt,molt,_,moLt,m.o.l.t,m/o\Lt,pro,ADVgen,---,mólt,DOM,moult,,"SFoi, l. 172",,<lb/>
1074,172,5,viatz,uiatz,.,viAtS,v.i.a.t.z,v/i\.'/A\tS,pro,ADVgen,---,vivatz,DOM,vivace,,"SFoi, l. 172",</l>,
1075,173,1,e,e,_,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 173",,<l n=&quot;173&quot;>
1076,173,2,castied,castied,_,kAStiɛd,c.a.s.t.i.e.d,k/A\S.t/i\.'/ɛ\d,pro,VERcjg,indpsp3,castiar,DOM,châtier,,"SFoi, l. 173",,
1077,173,3,q,q,+,k,q,k/\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 173",,
1078,173,4,uns,uns,_,ynS,u.n.s,/y\nS,pro,PRNind,smn,uN,DOM,un,,"SFoi, l. 173",,
1079,173,5,no,no,+,nO,n.o,n/O\,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 173",,
1080,173,6,ll,ll,_,LL,l.l,/\LL,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 173",,
1081,173,7,menatz,menatz,.,mEnAʦ,m.e.n.a.tz,m/E\.'n/A\ʦ,pro,VERcjg,subpst3,menasar,DOM,menacer,,"SFoi, l. 173",</l>,
1082,174,1,gentet,gentet,_,ʤENtEt,g.e.n.t.e.t,ʤ/E\N.'t/E\t,pro,ADVgen,---,gentet,DOM,gentillet,,"SFoi, l. 174",,<l n=&quot;174&quot;><q>
1083,174,2,la,la,+,LA,l.a,L/A\,pro,PRCper,3sfa,la2,DOM,le,,"SFoi, l. 174",,
1084,174,3,m,m,_,m,m,/\m,pro,PRCper,1smr,me,DOM,me,,"SFoi, l. 174",,
1085,174,4,n,n,+,n,n,n/\,pro,PRCadv,---,én3,DOM,en2,,"SFoi, l. 174",,
1086,174,5,aduzed,adu|zed,_,Adyʣɛd,a.d.u.z.e.d,/A\.d/y\.'ʣ/ɛ\d,pro,VERcjg,imp---5,aduire,DOM,aduire,,"SFoi, l. 174",,
1087,174,6,per,p[er],+,pEr,p.e.r,p/E\r,pro,PRE,---,pér,DOM,par,,"SFoi, l. 174",,<lb/>
1088,174,7,l,l,+,L,l,/\L,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 174",,
1089,174,8,bratz,bratz,.,brAʦ,b.r.a.tz,br/A\ʦ,pro,NOMcom,smr,bratz,DOM,bras,,"SFoi, l. 174",</q></l>,
1090,175,1,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 175",,<l n=&quot;175&quot;><q>
1091,175,2,dizez,dizez,_,diʣɛdS,d.i.z.e.z.,d/i\.'ʣ/ɛ\dS,pro,VERcjg,imp---5,dire,DOM,dire,,"SFoi, l. 175",,
1092,175,3,li,li,+,Li,l.i,L/i\,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 175",,
1093,175,4,qed,qed,_,keð,q.e.d,k/e\ð,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 175",,
1094,175,5,eu,eu,+,ɛu,e.u,/ɛ\u,pro,PRNper,1smn,eu,DOM,je,,"SFoi, l. 175",,
1095,175,6,czai,czai,+,ʦAi,cz.a.i,ʦ/A\i,pro,ADVgen,---,sai,DOM,çà,,"SFoi, l. 175",,
1096,175,7,fatz,fatz,.,fAʦ,f.a.tz,f/A\ʦ,pro,VERcjg,indpst1,faire,DOM,faire,,"SFoi, l. 175",</q></l>,
1097,176,1,e,e,+,e,e,/e\,pro,CONcoo,---,e,DOM,et,,"SFoi, l. 176",,<l n=&quot;176&quot;><q>
1098,176,2,ll,ll,_,LL,l.l,/\LL,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 176",,
1099,176,3,prometrai,p[ro]metrai,_,prOmEtrAi,p.r.o.m.e.t.r.a.i,pr/O\.m/E\.'tr/A\i,pro,VERcjg,indfut1,prométre,DOM,promettre,,"SFoi, l. 176",,
1100,176,4,tan,tan,|,tAn,t.a.n,t/A\n,pro,ADVgen,---,tan,DOM,tant,,"SFoi, l. 176",,
1101,176,5,gran,gran,_,grAn,g.r.a.n,gr/A\n,pro,ADJqua,smr,gran,DOM,grand,,"SFoi, l. 176",,<lb/>
1102,176,6,escaz,escaz,.,ESkAʦ,e.s.c.a.z,/E\S.'k/A\ʦ,pro,NOMcom,smr,escatz,DOM,---,,"SFoi, l. 176",</q></l>,
1103,177,1,qe,qe,_,ke,q.e,k/(e)\,pro,CONsub,---,que2,DOM,que,,"SFoi, l. 177",,<l n=&quot;177&quot;><q>
1104,177,2,tot,tot,_,tot,t.o.t,t/o\t,pro,DETind,smr,tót,DOM,tout,,"SFoi, l. 177",,
1105,177,3,lo,lo,+,LO,l.o,L/O\,pro,DETdef,smr,lo2,DOM,le,,"SFoi, l. 177",,
1106,177,4,mal,mal,_,mAl,m.a.l,m/A\l,pro,ADJqua,smr,mal,DOM,mal2,,"SFoi, l. 177",,
1107,177,5,telant,telant,_,tElANt,t.e.l.a.n.t,t/E\.'l/A\Nt,pro,NOMcom,smr,talén,DOM,talent,,"SFoi, l. 177",,
1108,177,6,l,l,+,L,l,L/\,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 177",,
1109,177,7,esfazz,es_fazz,.,ESfAʦ,e.s.f.a.zz,/E\S.'f/A\ʦ,pro,VERcjg,subpst1,esfasar,DOM,effacer,,"SFoi, l. 177",</q></l>,
1110,178,1,de,de,+,dE,d.e,d/(E)\,pro,PRE,---,de,DOM,de,,"SFoi, l. 178",,<l n=&quot;178&quot;><q>
1111,178,2,czo,czo,_,ʦO,cz.o,ʦ/O\,pro,PRNdem,snr,so,DOM,ce,,"SFoi, l. 178",,
1112,178,3,son,son,_,SOn,s.o.n,S/O\n,pro,VERcjg,indpst1,èser,DOM,être,,"SFoi, l. 178",,
1113,178,4,eu,eu,|,ɛu,e.u,/ɛ\u,pro,PRNper,1smn,eu,DOM,je,,"SFoi, l. 178",,
1114,178,5,ben,ben,_,bEn,b.e.n,b/E\n,pro,ADVgen,---,béN,DOM,bien,,"SFoi, l. 178",,<lb/>
1115,178,6,savis,sauis,_,SAviz,s.a.v.i.s,'S/A\.v/i\z,pro,ADJqua,smn,savi,DOM,sage,,"SFoi, l. 178",,
1116,178,7,mazz,mazz,.,mAʦ,m.a.zz,m/A\ʦ,pro,NOMcom,smn,masóN,DOM,maçon,,"SFoi, l. 178",</q></l></lg>,
1117,179,1,a,A,_,A,a,/A\,pro,PRE,---,a2,DOM,à,,"SFoi, l. 179",,<lg n=&quot;19&quot; type=&quot;laisse&quot; met=&quot;octosyllable&quot;><l n=&quot;179&quot;>
1118,179,2,quals,quals,_,kuALS,q.u.a.l.s,ku/A\LS,pro,PRNrel,pmr,cal,DOM,quel,,"SFoi, l. 179",,
1119,179,3,antz,antz,_,ANtS,a.n.t.z,/A\NtS,pro,ADVgen,---,anz,DOM,ains,,"SFoi, l. 179",,
1120,179,4,corrun,corrun,_,korrOn,c.o.r.r.u.n,'k/o\r.r/O\n,pro,VERcjg,indpst6,córre,DOM,courir,,"SFoi, l. 179",,
1121,179,5,achil,achil,_,Akil,a.ch.i.l,/A\.'k/i\l,pro,DETdem,pmn,aquél,DOM,---,,"SFoi, l. 179",,
1122,179,6,drud,drud,.|,dryd,d.r.u.d,dr/y\d,pro,NOMcom,pmn,drut,DOM,dru,,"SFoi, l. 179",</l>,
1123,180,1,aqi,aqi,+,Aki,a.q.i,/A\.'k/i\,pro,ADVgen,---,aqui,DOM,---,,"SFoi, l. 180",,<lb/><l n=&quot;180&quot;>
1124,180,2,o,o,+,o,o,/o\,pro,PRNrel,---,ó,DOM,où,,"SFoi, l. 180",,
1125,180,3,era,era,_,ɛrA,e.r.a,'/ɛ\.r/(A)\,pro,VERcjg,indipf3,èser,DOM,être,,"SFoi, l. 180",,
1126,180,4,son,son,_,SOn,s.o.n,S/O\n,pro,VERcjg,indpst6,èser,DOM,être,,"SFoi, l. 180",,
1127,180,5,vengud,uengud,.,vENgyd,v.e.n.g.u.d,v/E\N.'g/y\d,pro,VERppe,pmn,venir,DOM,venir,,"SFoi, l. 180",</l>,
1128,181,1,non,no[n],+,nOn,n.o.n,n/O\n,pro,ADVneg,---,nóN,DOM,ne,,"SFoi, l. 181",,<l n=&quot;181&quot;>
1129,181,2,l,l,_,L,l,/\L,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 181",,
1130,181,3,dizun,dizun,_,diʣOn,d.i.z.u.n,'d/i\.ʣ/O\n,pro,VERcjg,indpst6,dire,DOM,dire,,"SFoi, l. 181",,
1131,181,4,neiss,neiss,_,neis,n.e.i.ss,n/e\is,pro,ADJind,smr,néis,DOM,neïs,,"SFoi, l. 181",,
1132,181,5,un,un,_,yn,u.n,/y\n,pro,DETndf,smr,uN,DOM,un,,"SFoi, l. 181",,
1133,181,6,bon,bon,_,bOn,b.o.n,b/O\n,pro,ADJqua,smr,bóN,DOM,bon,,"SFoi, l. 181",,
1134,181,7,salud,salud,.,SAlyd,s.a.l.u.d,S/A\.'l/y\d,pro,NOMcom,smr,salut,DOM,salut,,"SFoi, l. 181",</l>,
1135,182,1,antz,antz,|,ANtS,a.n.t.z,/A\NtS,pro,ADVgen,---,anz,DOM,ains,,"SFoi, l. 182",,<l n=&quot;182&quot;>
1136,182,2,li,li,+,Li,l.i,L/i\,pro,PRCper,3sfi,li4,DOM,li,,"SFoi, l. 182",,<lb/>
1137,182,3,menaczan,menaczan,_,mEnAʦAn,m.e.n.a.cz.a.n,m/E\.'n/A\.ʦ/A\n,pro,VERcjg,indpst6,menasar,DOM,menacer,,"SFoi, l. 182",,
