wd_id,line_id,linewd,dipl,word,phon,phon_map,syllabified,wd_div,textlineid,syntag,syntag2,lang,lemma,lemma_src,lemma_dmf,pos,morph,ref,tei_right,tei_left,
914,166,2,el,el,el,e.l,/e\l,_,166,Prn,Prn,fro,il,DMF,il,PRNper,3smn,"Passion, l. 166",,,
915,166,3,des,des,dES,d.e.s,d/E\S,+,166,Pre,Pre,fro,dès,DMF,dès,PRE,---,"Passion, l. 166",,,
916,166,4,anz,anz,ANZ,a.n.z,/A\NZ,_,166,PrA,PrA,fro,ains,DMF,ains,ADVgen,---,"Passion, l. 166",,,
917,166,5,diz,diz,diZ,d.i.z,d/i\Z,_,166,Vpp,Vpp,fro,dire,DMF,dire,VERppe,snr,"Passion, l. 166",,,
918,166,6,lor,lor,Lor,l.o.r,L/o\r,|,166,Prn,Prn$$,fro,leur,DMF,leur,PRCper,6pmi,"Passion, l. 166",,,
919,166,7,aueia,aveia,AvEiə,a.v.e.i.a,/A\.'v/E\i./(ə)\,_,166,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indipf3,"Passion, l. 166",</l>,<lb/>,
920,167,1,sanz,sanz,SANZ,s.a.n.z,S/A\NZ,_,167,Adj,Adj,fro,saint,DMF,saint,ADJqua,smn,"Passion, l. 167",,<l n=&quot;167&quot;>,
921,167,2,pedre,pedre,pEðrə,p.e.d.r.e,'p/E\.ðr/(ə)\,_,167,N,N,fro,Pierre,wikipedia.fr,---,NOMpro,smn,"Passion, l. 167",,,
922,167,3,sols,sols,SoLS,s.o.l.s,S/o\LS,_,167,Adj,Adj,fro,seul,DMF,seul,ADJqua,smn,"Passion, l. 167",,,
923,167,4,seguuen,segwen,SEguEn,s.e.g.w.e.n,S/E\.'g/uE\n,.|,167,Vprs,Vprs,fro,suivre,DMF,suivre,VERppa,---,"Passion, l. 167",,,
924,167,5,lo,lo,LO,l.o,L/(O)\,_,167,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 167",,<lb/>,
925,167,6,uai,vai,vAi,v.a.i,v/A\i,_,167,Vfin,Vfin,fro,aller,DMF,aller,VERcjg,indpst3,"Passion, l. 167",</l>,,
926,168,1,quae,quae,kE,qu.ae,k/(E)\,_,168,Crd,Crd,fro,que,DMF,que,CONcoo,---,"Passion, l. 168",,<l n=&quot;168&quot;>,
927,168,2,sua,sua,Soə,s.u.a,'S/o\./(ə)\,+,168,Det,Det,fro,son4,DMF,son4,DETpos,3sfr,"Passion, l. 168",,,
928,168,3,fin,fin,fin,f.i.n,f/i\n,_,168,N,N,fro,fin,DMF,fin,NOMcom,sfr,"Passion, l. 168",,,
929,168,4,ueder,veder,vEðer,v.e.d.e.r,v/E\.'ð/e\r,_,168,Vinf,Vinf,fro,voir,DMF,voir,VERinf,---,"Passion, l. 168",,,
930,168,5,uoldrat,voldrat,vOLdraD,v.o.l.d.r.a.t,v/O\L.'dr/a\D,;|,168,Vfin,Vfin,fro,vouloir,DMF,vouloir,VERcjg,indfut3,"Passion, l. 168",</l></lg>,,
931,169,1,Anna,anna,Annə,a.n.n.a,'/A\n.n/(ə)\,_,169,N,N,fro,Anne,wikipedia.fr,---,NOMpro,smr,"Passion, l. 169",,<lb/><lg n=&quot;43&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;169&quot;>,
932,169,2,nomnauent,nomnavent,nOmnavəNT,n.o.m.n.a.v.e.n.t,n/O\m.'n/a\.v/ə\NT,_,169,Vfin,Vfin,fro,nommer,DMF,nommer,VERcjg,indipf6,"Passion, l. 169",,,
933,169,3,le,le,LE,l.e,L/(E)\,_,169,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 169",,,
934,169,4,iudeu,judeu,ʤydɛu,j.u.d.e.u,ʤ/y\.'d/ɛ\u,.,169,N,N,fro,juif,DMF,juif,NOMcom,smr,"Passion, l. 169",</l>,,
935,170,1,a,a,a,a,/a\,+,170,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 170",,<l n=&quot;170&quot;>,
936,170,2,cui,cui,kyi,c.u.i,k/y\i,+,170,Qux,Qux,fro,qui,DMF,qui,PRNrel,smr,"Passion, l. 170",,,
937,170,3,i[esu]s,jesus,ʤEzUS,j.e.s.u.s,ʤ/E\.'z/U\S,|,170,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smn,"Passion, l. 170",,,
938,170,4,fur[et],furet,fyrəD,f.u.r.e.t,'f/y\.r/ə\D,_,170,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpqp3,"Passion, l. 170",,<lb/>,
939,170,5,menez,menez,mEnæZ,m.e.n.e.z,m/E\.'n/æ\Z,_,170,Vpp,Vpp,fro,mener,DMF,mener,VERppe,smn,"Passion, l. 170",</l>,,
940,171,1,donc,donc,dONK,d.o.n.c,d/O\NK,_,171,Adv,Adv,fro,donc,DMF,donc,ADVgen,---,"Passion, l. 171",,<l n=&quot;171&quot;>,
941,171,2,s,s,S,s,S/\,+,171,Prn,Prn$$,fro,se,DMF,se,PRCper,6pmr,"Passion, l. 171",,,
942,171,3,ad_unouent,adunouent,AðynɔuəNT,a.d.u.n.o.u.e.n.t,/A\.ð/y\.'n/ɔ\u./ə\NT,|,171,Vfin,Vfin,fro,aduner,DMF,aduner,VERcjg,indipf6,"Passion, l. 171",,,
943,171,4,li,li,Li,l.i,L/i\,+,171,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 171",,<lb/>,
944,171,5,felon,felon,fElOn,f.e.l.o.n,f/E\.'l/O\n,_,171,Adj,Adj,fro,félon,DMF,félon,ADJqua,pmn,"Passion, l. 171",</l>,,
945,172,1,ueder,veder,vEðer,v.e.d.e.r,v/E\.'ð/e\r,_,172,Vinf,Vinf,fro,voir,DMF,voir,VERinf,---,"Passion, l. 172",,<l n=&quot;172&quot;>,
946,172,2,annouent,annouent,AnɔuəNT,a.nn.o.u.e.n.t,/A\.'n/ɔ\u./ə\NT,_,172,Vfin,Vfin,fro,aner,DMF,aner,VERcjg,indipf6,"Passion, l. 172",,,
947,172,3,pres,pres,preS,p.r.e.s,pr/e\S,_,172,Vpp,Vpp,fro,prendre,DMF,prendre,VERppe,smr,"Passion, l. 172",,,
948,172,4,i[esu]m,jesum,QVQVR,j.e.s.u.m,Q/V\.'Q/V\R,;|,172,N,N,lat,Jesus,wiktionary,---,NOMpro,smr,"Passion, l. 172",</l></lg>,,STOP
949,173,1,De,de,dE,d.e,d/(E)\,+,173,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 173",,<lb/><lg n=&quot;44&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;173&quot;>,
950,173,2,quant,quant,kANZ,qu.a.n.t,k/A\NZ,_,173,Qux,Qux,fro,quant,DMF,quant,PRNrel,snr,"Passion, l. 173",,,
951,173,3,il,il,il,i.l,/i\l,_,173,Prn,Prn$,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 173",,,
952,173,4,querent,querent,kɛrəNT,qu.e.r.e.n.t,'k/ɛ\.r/ə\NT,_,173,Vfin,Vfin,fro,quérir,DMF,quérir,VERcjg,indpst6,"Passion, l. 173",,,
953,173,5,le,le,LE,l.e,L/(E)\,+,173,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 173",,,
954,173,6,fors_fait,forsfait,fɔrSfAiZ,f.o.r.s.f.a.i.t,f/ɔ\rS.'f/A\iZ,_,173,N,N,fro,forfait,DMF,forfait,NOMcom,smr,"Passion, l. 173",</l>,,
955,174,1,cum,cum,kOm,c.u.m,k/O\m,|,174,Sub,Sub,fro,comme,DMF,comme,CONsub,---,"Passion, l. 174",,<l n=&quot;174&quot;>,
956,174,2,il,il,il,i.l,/i\l,_,174,Prn,Prn,fro,il,DMF,il,PRNper,6pmn,"Passion, l. 174",,<lb/>,
957,174,3,i[esu]m,jesum,QVQVR,j.e.s.u.m,Q/V\.'Q/V\R,_,174,N,N,lat,Jesus,wiktionary,---,NOMpro,smr,"Passion, l. 174",,,
958,174,4,oicisesant,oicisesant,OiʦizEsANT,o.i.c.i.s.e.s.a.n.t,/O\i.ʦ/i\.z/E\.'s/A\NT,_,174,Vfin,Vfin,fro,occire,DMF,occire,VERcjg,subipf6,"Passion, l. 174",</l>,,
959,175,1,non,non,nON,n.o.n,n/O\N,+,175,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 175",,<l n=&quot;175&quot;>,
960,175,2,fud,fud,fyD,f.u.d,f/y\D,_,175,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpsp3,"Passion, l. 175",,,
961,175,3,trouez,trovez,trOvæZ,t.r.o.v.e.z,tr/O\.'v/æ\Z,_,175,Vpp,Vpp,fro,trouver,DMF,trouver,VERppe,smn,"Passion, l. 175",,,
962,175,4,ne,ne,nE,n.e,n/(E)\,|,175,Crd,Crd,fro,ne2,DMF,ne2,CONcoo,---,"Passion, l. 175",,,
963,175,5,enuenguz,envenguz,ENvENgyZ,e.n.v.e.n.g.u.z,/E\N.v/E\N.'g/y\Z,_,175,Vpp,Vpp,fro,envenir,DMF,envenir,VERppe,smn,"Passion, l. 175",</l>,<lb/>,
964,176,1,quar,quar,kAr,qu.a.r,k/A\r,_,176,Crd,Crd,fro,car,DMF,car,CONcoo,---,"Passion, l. 176",,<l n=&quot;176&quot;>,
965,176,2,el,el,el,e.l,/e\l,_,176,Prn,Prn,fro,il,DMF,il,PRNper,3smn,"Passion, l. 176",,,
966,176,3,forsfait,forsfait,fɔrSfAiZ,f.o.r.s.f.a.i.t,f/ɔ\rS.'f/A\iZ,_,176,N,N,fro,forfait,DMF,forfait,NOMcom,smr,"Passion, l. 176",,,
967,176,4,no[n],non,nON,n.o.n,n/O\N,_,176,Neg,Neg$$,fro,ne,DMF,ne,ADVneg,---,"Passion, l. 176",,,
968,176,5,feist,feist,feiST,f.e.i.s.t,f/e\iST,_,176,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpsp3,"Passion, l. 176",,,
969,176,6,neul,neul,nEyl,n.e.u.l,n/E\.'/y\l,;|,176,QIs,QIs,fro,nul,DMF,nul,ADJind,smr,"Passion, l. 176",</l></lg>,,
970,177,1,Dauant,davant,dAvANT,d.a.v.a.n.t,d/A\.'v/A\NT,_,177,PrA,PrA,fro,devant,DMF,devant,ADVgen,---,"Passion, l. 177",,<lb/><lg n=&quot;45&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;177&quot;>,
971,177,2,l,l,L,l,L/\,+,177,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 177",,,
972,177,3,ested,ested,EStɛD,e.s.t.e.d,/E\S.'t/ɛ\D,_,177,Vfin,Vfin,fro,ester,DMF,ester,VERcjg,indpsp3,"Passion, l. 177",,,
973,177,4,le,le,LE,l.e,L/(E)\,+,177,Det,Det,fro,le,DMF,le,DETdef,smn,"Passion, l. 177",,,
974,177,5,pontifex,pontifex,QVRQVQVQ,p.o.n.t.i.f.e.x,Q/V\R.Q/V\.'Q/V\Q,_,177,N,N,lat,pontifex,wiktionary,pontife,NOMcom,smn,"Passion, l. 177",</l>,,
975,178,1,si,si,Si,s.i,S/i\,+,178,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 178",,<l n=&quot;178&quot;>,
976,178,2,coniur[et],conjuret,kONʤyrɛD,c.o.n.j.u.r.e.t,k/O\N.ʤ/y\.'r/ɛ\D,|,178,Vfin,Vfin,fro,conjurer,DMF,conjurer,VERcjg,indpsp3,"Passion, l. 178",,,
977,178,3,p[er],per,pEr,p.e.r,p/E\r,+,178,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 178",,<lb/>,
978,178,4,ipsu[m],ipsum,VQQVR,i.p.s.u.m,'/V\Q.Q/V\R,_,178,Det,Det,lat,ipse,wiktionary,---,DETdem,smr,"Passion, l. 178",,,
979,178,5,deu,deu,dɛu,d.e.u,d/ɛ\u,_,178,N,N,fro,Dieu,DMF,Dieu,NOMpro,smr,"Passion, l. 178",</l>,,
980,179,1,que,que,kE,qu.e,k/(E)\,+,179,Qux,Qux,fro,que,DMF,que,CONsub,---,"Passion, l. 179",,<l n=&quot;179&quot;>,
981,179,2,l_lor,llor,Lor,ll.o.r,L/o\r,_,179,Prn,Prn$$,fro,leur,DMF,leur,PRCper,6pmi,"Passion, l. 179",,,
982,179,3,diss[et]s,dissets,diseZ,d.i.ss.e.ts,d/i\.'s/e\Z,_,179,Vfin,Vfin,fro,dire,DMF,dire,VERcjg,subipf3,"Passion, l. 179",,,
983,179,4,p[er],per,pEr,p.e.r,p/E\r,+,179,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 179",,,
984,179,5,pura,pura,pyrə,p.u.r.a,'p/y\.r/(ə)\,+,179,Adj,Adj,fro,pur,DMF,pur,ADJqua,sfr,"Passion, l. 179",,,
985,179,6,fied,fied,feZ,f.ie.d,f/e\Z,|,179,N,N,fro,foi,DMF,foi,NOMcom,sfr,"Passion, l. 179",</l>,,
986,180,1,si,si,Si,s.i,S/i\,+,180,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 180",,<lb/><l n=&quot;180&quot;>,
987,180,2,uers,vers,verS,v.e.r.s,v/e\rS,_,180,Adj,Adj,fro,voir2,DMF,voir2,ADJqua,smn,"Passion, l. 180",,,
988,180,3,i[esu]s,jesus,ʤEzUS,j.e.s.u.s,ʤ/E\.'z/U\S,_,180,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smn,"Passion, l. 180",,,
989,180,4,fils,fils,fiLZ,f.i.l.s,f/i\LZ,_,180,N,N,fro,fils,DMF,fils,NOMcom,smn,"Passion, l. 180",,,
990,180,5,deu,deu,dɛu,d.e.u,d/ɛ\u,+,180,N,N,fro,Dieu,DMF,Dieu,NOMpro,smr,"Passion, l. 180",,,
991,180,6,est,est,eST,e.s.t,/e\ST,_,180,Vfin,Vfin,fro,être,DMF,être,VERcjg,indpst3,"Passion, l. 180",,,
992,180,7,il,il,il,i.l,/i\l,;|,180,Prn,Prn%,fro,il,DMF,il,PRNper,3smn,"Passion, l. 180",</l></lg>,,
993,181,1,Tu,tu,ty,t.u,t/y\,+,181,Prn,Prn,fro,tu,DMF,tu,PRNper,2smn,"Passion, l. 181",,<lb/><lg n=&quot;46&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;181&quot;><q>,
994,181,2,eps,eps,ePS,e.p.s,/e\PS,_,181,Adj,Adj,fro,es2,TL,---,ADJind,smn,"Passion, l. 181",,,
995,181,3,l,l,L,l,L/\,+,181,Prn,Prn$$,fro,le,DMF,le,PRCper,3sna,"Passion, l. 181",,,
996,181,4,as,as,aS,a.s,/a\S,+,181,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indpst2,"Passion, l. 181",,,
997,181,5,deit,deit,diZ,d.ei.t,d/i\Z,_,181,Vpp,Vpp,fro,dire,DMF,dire,VERppe,snr,"Passion, l. 181",</q>,,
998,181,6,respon,respon,rESpOn,r.e.s.p.o.n,r/E\S.'p/O\n,+,181,Vfin,Vfin,fro,répondre,DMF,répondre,VERcjg,indpst3,"Passion, l. 181",,,
999,181,7,i[esu]s,jesus,ʤEzUS,j.e.s.u.s,ʤ/E\.'z/U\S,_,181,N,N,fro,Jésus,wikipedia.fr,---,NOMpro,smn,"Passion, l. 181",</l>,,
1000,182,1,tuit,tuit,tyiT,t.u.i.t,t/y\iT,+,182,QIs,QIs,fro,tout,DMF,tout,DETind,pmn,"Passion, l. 182",,<l n=&quot;182&quot;>,
1001,182,2,li,li,Li,l.i,L/i\,+,182,Det,Det,fro,le,DMF,le,DETdef,pmn,"Passion, l. 182",,,
1002,182,3,fellon,fellon,fElOn,f.e.ll.o.n,f/E\.'l/O\n,|,182,Adj,Adj,fro,félon,DMF,félon,ADJqua,pmn,"Passion, l. 182",,,
1003,182,4,crident,crident,kriðəNT,c.r.i.d.e.n.t,'kr/i\.ð/ə\NT,_,182,Vfin,Vfin,fro,crier,DMF,crier,VERcjg,indpst6,"Passion, l. 182",,<lb/>,
1004,182,5,adun,adun,AdOn,a.d.u.n,/A\.'d/O\n,_,182,Adv,Adv,fro,adonc,DMF,adonc,ADVgen,---,"Passion, l. 182",</l>,,
1005,183,1,maior,major,mAʤor,m.a.j.o.r,m/A\.'ʤ/o\r,+,183,Adj,Adj,fro,majeur,DMF,majeur,ADJqua,smr,"Passion, l. 183",,<l n=&quot;183&quot;><q>,
1006,183,2,fors_fait,forsfait,fɔrSfAiZ,f.o.r.s.f.a.i.t,f/ɔ\rS.'f/A\iZ,_,183,N,N,fro,forfait,DMF,forfait,NOMcom,smr,"Passion, l. 183",,,
1007,183,3,que,que,kE,qu.e,k/(E)\,|,183,Qux,Qux,fro,que,DMF,que,PRNint,smr,"Passion, l. 183",,,
1008,183,4,i,i,i,i,/i\,+,183,Prn,Prn$$,fro,y2,DMF,y2,PRCadv,---,"Passion, l. 183",,<lb/>,
1009,183,5,querem,querem,kErEm,qu.e.r.e.m,k/E\.'r/E\m,_,183,Vfin,Vfin,fro,quérir,DMF,quérir,VERcjg,indpst4,"Passion, l. 183",</q></l>,,
1010,184,1,p[er],per,pEr,p.e.r,p/E\r,+,184,Pre,Pre,fro,par,DMF,par,PRE,---,"Passion, l. 184",,<l n=&quot;184&quot;><q>,
1011,184,2,loi,loi,Lyi,l.o.i,L/y\i,_,184,Prn,Prn,fro,lui,DMF,lui,PRNper,3smr,"Passion, l. 184",,,
1012,184,3,medeps,medeps,mEðePS,m.e.d.e.p.s,m/E\.'ð/e\PS,_,184,Adv,Adv,fro,même,DMF,même,ADJind,smr,"Passion, l. 184",,,
1013,184,4,audit,audit,AuðiZ,a.u.d.i.t,/A\u.'ð/i\Z,_,184,Vpp,Vpp,fro,ouïr,DMF,ouïr,VERppe,snr,"Passion, l. 184",,,
1014,184,5,l,l,L,l,L/\,_,184,Prn,Prn$$,fro,le,DMF,le,PRCper,3sna,"Passion, l. 184",,,
1015,184,6,auem,avem,AvEm,a.v.e.m,/A\.'v/E\m,;|,184,Vfin,Vfin,fro,avoir,DMF,avoir,VERcjg,indpst4,"Passion, l. 184",</q></l></lg>,,
1016,185,1,Lo,lo,LO,l.o,L/(O)\,+,185,Det,Det,fro,le,DMF,le,DETdef,pmr,"Passion, l. 185",,<lb/><lg n=&quot;47&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;185&quot;>,
1017,185,2,sos,sos,SoS,s.o.s,S/o\S,_,185,Adj,Adj,fro,son4,DMF,son4,ADJpos,3pmr,"Passion, l. 185",,,
1018,185,3,sans,sans,SANS,s.a.n.s,S/A\NS,_,185,Adj,Adj,fro,saint,DMF,saint,ADJqua,pmr,"Passion, l. 185",,,
1019,185,4,ols,ols,OLS,o.l.s,/O\LS,_,185,N,N,fro,oeil,DMF,oeil,NOMcom,pmr,"Passion, l. 185",,,
1020,185,5,duncques,duncques,dONkəS,d.u.n.cqu.e.s,'d/O\N.k/ə\S,_,185,Adv,Adv,fro,donc,DMF,donc,ADVgen,---,"Passion, l. 185",,,
1021,185,6,cubrirent,cubrirent,kObrirəNT,c.u.b.r.i.r.e.n.t,k/O\.'br/i\.r/ə\NT,|,185,Vfin,Vfin,fro,couvrir,DMF,couvrir,VERcjg,indpsp6,"Passion, l. 185",</l>,,
1022,186,1,a,a,a,a,/a\,+,186,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 186",,<lb/><l n=&quot;186&quot;>,
1023,186,2,coleiar,coleiar,kOlEiEr,c.o.l.e.i.a.r,k/O\.l/E\i.'/E\r,_,186,Vinf,Vinf,fro,coloyer,DMF,coloyer,VERinf,---,"Passion, l. 186",,,
1024,186,3,fellon,fellon,fElOn,f.e.ll.o.n,f/E\.'l/O\n,_,186,Adj,Adj,fro,félon,DMF,félon,ADJqua,pmn,"Passion, l. 186",,,
1025,186,4,lo,lo,LO,l.o,L/(O)\,_,186,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 186",,,
1026,186,5,presdent,presdent,preSdəNT,p.r.e.s.d.e.n.t,'pr/e\S.d/ə\NT,_,186,Vfin,Vfin,fro,prendre,DMF,prendre,VERcjg,indpsp6,"Passion, l. 186",</l>,,
1027,187,1,enso|bre,ensobre,ENSobrə,e.n.s.o.b.r.e,/E\N.'S/o\.br/(ə)\,+,187,PrA,PrA,fro,ensur,DMF,ensur,PRE,---,"Passion, l. 187",,<l n=&quot;187&quot;>,
1028,187,2,tot,tot,toZ,t.o.t,t/o\Z,_,187,QIs,QIs,fro,tout,DMF,tout,PRNind,snr,"Passion, l. 187",,<lb/>,
1029,187,3,si,si,Si,s.i,S/i\,+,187,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 187",,,
1030,187,4,l,l,L,l,L/\,+,187,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 187",,,
1031,187,5,escarnissent,escarnissent,ESċArnisəNT,e.s.c.a.r.n.i.ss.e.n.t,/E\S.ċ/A\r.'n/i\.s/ə\NT,_,187,Vfin,Vfin,fro,escharnir,DMF,escharnir,VERcjg,indpst6,"Passion, l. 187",</l>,,
1032,188,1,di,di,di,d.i,d/i\,+,188,Vfin,Vfin,fro,dire,DMF,dire,VERcjg,imp---2,"Passion, l. 188",,<l n=&quot;188&quot;><q>,
1033,188,2,nos,nos,noS,n.o.s,n/o\S,|,188,Prn,Prn%%,fro,nous,DMF,nous,PRCper,4pmr,"Passion, l. 188",,,
1034,188,3,p[ro]phete,prophete,prOfɛtə,p.r.o.ph.e.t.e,pr/O\.'f/ɛ\.t/(ə)\,_,188,N,N,fro,prophète,DMF,prophète,NOMcom,smr,"Passion, l. 188",,<lb/>,
1035,188,4,chi,chi,ki,ch.i,k/i\,+,188,Qux,Qux,fro,qui,DMF,qui,PRNint,snn,"Passion, l. 188",,,
1036,188,5,t,t,t,t,t/\,+,188,Prn,Prn$$,fro,te,DMF,te,PRCper,2smr,"Passion, l. 188",,,
1037,188,6,o,o,o,o,/o\,_,188,Prn,Prn$$,fro,ó2,DOM,---,PRNdem,snr,"Passion, l. 188",,,
1038,188,7,fedre,fedre,feðrə,f.e.d.r.e,'f/e\.ðr/(ə)\,;|,188,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpqp3,"Passion, l. 188",</q></l></lg>,,
1039,189,1,Fors,fors,fɔrS,f.o.r.s,f/ɔ\rS,_,189,PrA,PrA,fro,hors,DMF,hors,ADVgen,---,"Passion, l. 189",,<lb/><lg n=&quot;48&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;189&quot;>,
1040,189,2,en,en,EN,e.n,/E\N,_,189,Pre,Pre,fro,en,DMF,en,PRE,---,"Passion, l. 189",,,
1041,189,3,las,las,LaS,l.a.s,L/a\S,_,189,Det,Det,fro,le,DMF,le,DETdef,pfr,"Passion, l. 189",,,
1042,189,4,estras,estras,ɛStrəS,e.s.t.r.a.s,'/ɛ\S.tr/ə\S,_,189,N,N,fro,être3,DMF,être3,NOMcom,pfr,"Passion, l. 189",,,
1043,189,5,est[et],estet,EStɛD,e.s.t.e.t,/E\S.'t/ɛ\D,_,189,Vfin,Vfin,fro,ester,DMF,ester,VERcjg,indpsp3,"Passion, l. 189",,,
1044,189,6,p[et]re,petre,pEðrə,p.e.t.r.e,'p/E\.ðr/(ə)\,_,189,N,N,fro,Pierre,wikipedia.fr,---,NOMpro,smn,"Passion, l. 189",</l>,,
1045,190,1,a,a,a,a,/a\,+,190,Pre,Pre,fro,à,DMF,à,PRE,---,"Passion, l. 190",,<l n=&quot;190&quot;>,
1046,190,2,l,l,L,l,/\L,+,190,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 190",,,
1047,190,3,fog,fog,fOK,f.o.g,f/O\K,|,190,N,N,fro,feu,DMF,feu,NOMcom,smr,"Passion, l. 190",,,
1048,190,4,l,l,L,l,L/\,+,190,Det,Det,fro,le,DMF,le,DETdef,sfn,"Passion, l. 190",,<lb/>,
1049,190,5,useire,useire,yzEirə,u.s.e.i.r.e,/y\.'z/E\i.r/(ə)\,_,190,N,N,fro,huissière,DMF,huissière,NOMcom,sfn,"Passion, l. 190",,,
1050,190,6,l,l,L,l,L/\,_,190,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 190",,,
1051,190,7,æs_uuardou[et],aeswardouet,ESuArdɔuəð,ae.s.w.a.r.d.o.u.e.t,/E\S.u/A\r.'d/ɔ\u./ə\ð,_,190,Vfin,Vfin,fro,égarder,DMF,égarder,VERcjg,indipf3,"Passion, l. 190",</l>,,
1052,191,1,de,de,dE,d.e,d/(E)\,+,191,Pre,Pre,fro,de,DMF,de,PRE,---,"Passion, l. 191",,<l n=&quot;191&quot;>,
1053,191,2,sa,sa,Sa,s.a,S/(a)\,_,191,Det,Det,fro,son4,DMF,son4,DETpos,3sfr,"Passion, l. 191",,,
1054,191,3,raison,raison,rAiʣOn,r.a.i.s.o.n,r/A\i.'ʣ/O\n,|,191,N,N,fro,raison,DMF,raison,NOMcom,sfr,"Passion, l. 191",,,
1055,191,4,si,si,Si,s.i,S/i\,_,191,Adv,Adv,fro,si4,DMF,si4,ADVgen,---,"Passion, l. 191",,<cb n=&quot;b&quot;/><lb/>,
1056,191,5,l,l,L,l,L/\,+,191,Prn,Prn$$,fro,le,DMF,le,PRCper,3sma,"Passion, l. 191",,,
1057,191,6,es_fred,esfred,ESfrɛD,e.s.f.r.e.d,/E\S.'fr/ɛ\D,_,191,Vfin,Vfin,fro,effrayer,DMF,effrayer,VERcjg,indpsp3,"Passion, l. 191",</l>,,
1058,192,1,que,que,kE,qu.e,k/(E)\,+,192,Sub,Sub,fro,que,DMF,que,CONsub,---,"Passion, l. 192",,<l n=&quot;192&quot;>,
1059,192,2,lo,lo,LO,l.o,L/(O)\,_,192,Det,Det,fro,le,DMF,le,DETdef,smr,"Passion, l. 192",,,
1060,192,3,deu,deu,dɛu,d.e.u,d/ɛ\u,+,192,N,N,fro,Dieu,DMF,Dieu,NOMpro,smr,"Passion, l. 192",,,
1061,192,4,fil,fil,fil,f.i.l,f/i\l,_,192,N,N,fro,fils,DMF,fils,NOMcom,smr,"Passion, l. 192",,,
1062,192,5,li,li,Li,l.i,L/i\,+,192,Prn,Prn$$,fro,le,DMF,le,PRCper,3smi,"Passion, l. 192",,,
1063,192,6,fai,fai,fAi,f.a.i,f/A\i,_,192,Vfin,Vfin,fro,faire,DMF,faire,VERcjg,indpst3,"Passion, l. 192",,,
1064,192,7,ne_ier,neier,nEiEr,n.e.i.e.r,n/E\i.'/E\r,;|,192,Vinf,Vinf,fro,nier,DMF,nier,VERinf,---,"Passion, l. 192",</l></lg>,,
1065,193,1,Anz,anz,ANZ,a.n.z,/A\NZ,_,193,PrA,PrA,fro,ains,DMF,ains,ADVgen,---,"Passion, l. 193",,<lb/><lg n=&quot;49&quot; type=&quot;stanza&quot; met=&quot;octosyllable&quot; rhyme=&quot;aabb&quot;><l n=&quot;193&quot;>,
1066,193,2,quæ,quae,kE,qu.ae,k/(E)\,_,193,Sub,Sub,fro,que,DMF,que,CONsub,---,"Passion, l. 193",,,
1067,193,3,la,la,La,l.a,L/(a)\,+,193,Det,Det,fro,le,DMF,le,DETdef,sfr,"Passion, l. 193",,,
1068,193,4,noit,noit,nOiZ,n.o.i.t,n/O\iZ,_,193,N,N,fro,nuit,DMF,nuit,NOMcom,sfr,"Passion, l. 193",,,
