syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
0,1,,d/i\T,n,n,n,n,y,y,,n,y,n,1,1,--,1,0108-,,,,,dit,sy
1,1,,S/A\,n,n,n,n,n,y,,n,n,n,2,2,--,2,0207-,,,,,salomon,sy
2,1,,l/o\,n,n,n,n,n,y,,n,n,n,2,2,--,3,0306-,,,,,salomon,sy
3,1,,m/O\n,n,n,n,y,y,y,,y,n,n,2,2,--,4,0405-,,,,,salomon,sy
4,1,,/A\L,n,n,n,n,y,n,True,n,y,n,3,"3, 4",--,5,0504-,,,,,a l,sy
5,1,,pr/i\,n,n,n,n,n,y,,n,n,n,5,5,--,6,0603-,,,,,primyer,sy
6,1,,m/iE\r,n,n,n,y,y,y,,y,n,n,5,5,--,7,0702-,,,,,primyer,sy
7,1,,p/A\S,n,n,n,n,y,y,,n,y,n,6,6,--,8,0801r,,,,,pas,sy
8,2,,d/i\T,n,n,n,n,y,y,,n,y,n,7,7,--,1,0108-,,,,,dit,sy
9,2,,S/A\,n,n,n,n,n,y,,n,n,n,8,8,--,2,0207-,,,,,salomon,sy
10,2,,l/o\,n,n,n,n,n,y,,n,n,n,8,8,--,3,0306-,,,,,salomon,sy
11,2,,m/O\n,n,n,n,y,y,y,,y,n,n,8,8,--,4,0405-,,,,,salomon,sy
12,2,,/A\L,n,n,n,n,y,n,True,n,y,n,9,"9, 10",--,5,0504-,,,,,a l,sy
13,2,,pr/i\,n,n,n,n,n,y,,n,n,n,11,11,--,6,0603-,,,,,primier,sy
14,2,,m/iE\r,n,n,n,y,y,y,,y,n,n,11,11,--,7,0702-,,,,,primier,sy
15,2,,p/A\S,n,n,n,n,y,y,,n,y,n,12,12,--,8,0801r,,,,,pas,sy
16,3,,k/A\NT,n,n,n,n,y,y,,n,y,n,13,13,--,1,0108-,,,,,quant,sy
17,3,,d/E\,y,n,n,n,y,y,,n,y,n,14,14,--,2,0207-,,,,,de,sy
18,3,,S/O\n,n,n,n,n,y,y,,n,y,n,15,15,--,3,0306-,,,,,son,sy
19,3,,L/i\,n,n,n,y,y,y,,n,n,n,16,16,--,4,0405-,,,,,libre,sy
20,3,,br/E\,y,n,n,n,n,y,,y,n,n,16,16,--,5,0504-,,,,,libre,sy
21,3,,m/o\T,n,n,n,n,y,y,,n,y,n,17,17,--,6,0603-,,,,,mot,sy
22,3,,L/o\,y,n,n,n,y,y,,n,y,n,18,18,--,7,0702-,,,,,lo,sy
23,3,,kL/A\S,n,n,n,n,y,y,,n,y,n,19,19,--,8,0801r,,,,,clas,sy
24,4,,/V\QQ,n,n,n,n,y,n,,n,y,n,20,20,--,1,0108-,,,,,est,sy
25,4,,Q/V\,n,n,n,n,n,y,,n,n,n,21,21,--,2,0207-,,,,,vanitatum,sy
26,4,,N/V\,n,n,n,n,n,y,,n,n,n,21,21,--,3,0306-,,,,,vanitatum,sy
27,4,,Q/V\,n,n,n,y,y,y,,n,n,n,21,21,--,4,0405-,,,,,vanitatum,sy
28,4,,Q/V\N,n,n,n,n,n,y,,y,n,n,21,21,--,5,0504-,,,,,vanitatum,sy
29,4,,Q/V\,n,n,n,n,n,y,,n,n,n,22,22,--,6,0603-,,,,,vanitas,sy
30,4,,N/V\,n,n,n,n,n,y,,n,n,n,22,22,--,7,0702-,,,,,vanitas,sy
31,4,,Q/V\Q,n,n,n,y,y,y,,y,n,n,22,22,--,8,0801r,,,,,vanitas,sy
32,5,,/V\Q,n,n,n,n,y,n,,n,y,n,23,23,--,1,0108-,,,,,et,sy
33,5,,/V\,n,n,n,n,n,n,,n,n,n,24,24,--,2,0207-,,,,,universa,sy
34,5,,N/V\,n,n,n,n,n,y,,n,n,n,24,24,--,3,0306-,,,,,universa,sy
35,5,,Q/V\R,n,n,n,y,y,y,,n,n,n,24,24,--,4,0405-,,,,,universa,sy
36,5,,Q/V\,n,n,n,n,n,y,,y,n,n,24,24,--,5,0504-,,,,,universa,sy
37,5,,Q/V\,n,n,n,n,n,y,,n,n,n,25,25,--,6,0603-,,,,,vanitas,sy
38,5,,N/V\,n,n,n,n,n,y,,n,n,n,25,25,--,7,0702-,,,,,vanitas,sy
39,5,,Q/V\Q,n,n,n,y,y,y,,y,n,n,25,25,--,8,0801r,,,,,vanitas,sy
40,6,,p/o\iST,n,n,n,n,y,y,,n,y,n,26,26,--,1,0108-,,,,,poyst,sy
41,6,,L/ɔ\u,n,n,n,n,y,y,,n,y,n,27,27,--,2,0207-,,,,,lou,sy
42,6,,m/E\,y,n,n,n,y,y,,n,y,n,28,28,--,3,0306-,,,,,me,sy
43,6,,f/A\i,n,n,n,n,y,y,,n,y,n,29,29,--,4,0405-,,,,,fay,sy
44,6,,m/E\N,n,n,n,n,n,y,,n,n,n,31,"30, 31",--,5,0504-,,,,,m enfirmitas,sy
45,6,,f/i\r,n,n,n,n,n,y,,n,n,n,31,31,--,6,0603-,,,,,enfirmitas,sy
46,6,,m/i\,n,n,n,n,n,y,,n,n,n,31,31,--,7,0702-,,,,,enfirmitas,sy
47,6,,t/A\S,n,n,n,y,y,y,,y,n,n,31,31,--,8,0801r,,,,,enfirmitas,sy
48,7,,t/o\,n,n,n,y,y,y,,n,n,n,32,32,--,1,0108-,,,,,toylle,sy
49,7,,ʎ/E\,y,n,n,n,n,y,,y,n,n,32,32,--,2,0207-,,,,,toylle,sy
50,7,,S/E\n,n,n,n,n,y,y,,n,y,n,34,"33, 34",--,3,0306-,,,,,s en,sy
51,7,,/o\,n,n,n,n,n,n,,n,n,n,35,35,--,4,0405-,,,,,otiositas,sy
52,7,,t/i\,n,n,n,n,n,y,,n,n,n,35,35,--,5,0504-,,,,,otiositas,sy
53,7,,/o\,n,n,n,n,n,n,,n,n,n,35,35,--,6,0603-,,,,,otiositas,sy
54,7,,z/i\,n,n,n,n,n,y,,n,n,n,35,35,--,7,0702-,,,,,otiositas,sy
55,7,,t/A\S,n,n,n,y,y,y,,y,n,n,35,35,--,8,0801r,,,,,otiositas,sy
56,8,,S/o\,n,n,n,n,n,y,,n,n,n,36,36,--,1,0108-,,,,,solaz,sy
57,8,,l/A\Ç,n,n,n,y,y,y,,y,n,n,36,36,--,2,0207-,,,,,solaz,sy
58,8,,n/o\S,n,n,n,n,y,y,,n,y,n,37,37,--,3,0306-,,,,,nos,sy
59,8,,f/A\Ç,n,n,n,n,y,y,,n,y,n,38,38,--,4,0405-,,,,,faz,sy
60,8,,/A\N,n,n,n,n,n,n,,n,n,n,39,39,--,5,0504-,,,,,antiquitas,sy
61,8,,t/i\,n,n,n,n,n,y,,n,n,n,39,39,--,6,0603-,,,,,antiquitas,sy
62,8,,k/i\,n,n,n,n,n,y,,n,n,n,39,39,--,7,0702-,,,,,antiquitas,sy
63,8,,t/A\S,n,n,n,y,y,y,,y,n,n,39,39,--,8,0801r,,,,,antiquitas,sy
64,9,,k/E\,y,n,n,n,y,y,,n,y,n,40,40,--,1,0108-,,,,,que,sy
65,9,,t/o\T,n,n,n,n,y,y,,n,y,n,41,41,--,2,0207-,,,,,tot,sy
66,9,,n/O\n,n,n,n,n,y,y,,n,y,n,42,42,--,3,0306-,,,,,non,sy
67,9,,S/i\,n,n,n,y,y,y,,n,n,n,43,43,--,4,0405-,,,,,sie,sy
68,9,,/E\,y,n,n,n,n,n,,y,n,n,43,43,--,5,0504-,,,,,sie,sy
69,9,,v/A\,n,n,n,n,n,y,,n,n,n,44,44,--,6,0603-,,,,,vanitas,sy
70,9,,n/i\,n,n,n,n,n,y,,n,n,n,44,44,--,7,0702-,,,,,vanitas,sy
71,9,,t/A\S,n,n,n,y,y,y,,y,n,n,44,44,--,8,0801r,,,,,vanitas,sy
72,10,,/E\n,n,n,n,n,y,n,,n,y,n,45,45,--,1,0108-,,,,,en,sy
73,10,,p/A\r,n,n,n,n,n,y,,n,n,n,46,46,--,2,0207-,,,,,pargamen,sy
74,10,,g/A\,n,n,n,n,n,y,,n,n,n,46,46,--,3,0306-,,,,,pargamen,sy
75,10,,m/E\n,n,n,n,y,y,y,,y,n,n,46,46,--,4,0405-,,,,,pargamen,sy
76,10,,n/o\L,n,n,n,n,y,y,True,n,y,n,47,"47, 48",--,5,0504-,,,,,no l,sy
77,10,,v/i\T,n,n,n,n,y,y,,n,y,n,49,49,--,6,0603-,,,,,vid,sy
78,10,,/E\S,n,n,n,n,n,n,,n,n,n,50,50,--,7,0702-,,,,,escrit,sy
79,10,,kr/i\T,n,n,n,y,y,y,,y,n,n,50,50,--,8,0801r,,,,,escrit,sy
80,11,,n/E\,y,n,n,n,y,y,,n,y,n,51,51,--,1,0108-,,,,,ne,sy
81,11,,p/E\r,n,n,n,n,y,y,,n,y,n,52,52,--,2,0207-,,,,,per,sy
82,11,,p/A\,n,n,n,n,n,y,,n,n,n,53,53,--,3,0306-,,,,,parabla,sy
83,11,,r/A\,n,n,n,y,y,y,,n,n,n,53,53,--,4,0405-,,,,,parabla,sy
84,11,,bL/A\,y,n,n,n,n,y,,y,n,n,53,53,--,5,0504-,,,,,parabla,sy
85,11,,n/O\n,n,n,n,n,y,y,,n,y,n,54,54,--,6,0603-,,,,,non,sy
86,11,,f/y\,n,n,n,n,y,y,,n,y,n,55,55,--,7,0702-,,,,,fu,sy
87,11,,d/i\T,n,n,n,n,y,y,,n,y,n,56,56,--,8,0801r,,,,,dit,sy
88,12,,d/E\L,y,n,n,n,y,y,True,n,y,n,57,"57, 58",--,1,0108-,,,,,de l,sy
89,12,,t/E\NPS,n,n,n,n,y,y,,n,y,n,59,59,--,2,0207-,,,,,temps,sy
90,12,,n/o\,n,n,n,n,n,y,,n,n,n,60,60,--,3,0306-,,,,,novel,sy
91,12,,v/ɛ\l,n,n,n,y,y,y,,y,n,n,60,60,--,4,0405-,,,,,novel,sy
92,12,,n/E\,y,n,n,n,y,y,,n,y,n,61,61,--,5,0504-,,,,,ne,sy
93,12,,d/E\L,y,n,n,n,y,y,True,n,y,n,62,"62, 63",--,6,0603-,,,,,de l,sy
94,12,,/A\N,n,n,n,n,n,n,,n,n,n,64,64,--,7,0702-,,,,,antic,sy
95,12,,t/i\K,n,n,n,y,y,y,,y,n,n,64,64,--,8,0801r,,,,,antic,sy
96,13,,n/y\LS,n,n,n,n,y,y,,n,y,n,65,65,--,1,0108-,,,,,nuls,sy
97,13,,h/O\m,n,n,n,n,y,y,,n,y,n,66,66,--,2,0207-,,,,,hom,sy
98,13,,v/i\,n,n,n,n,n,y,,n,n,n,67,67,--,3,0306-,,,,,vidist,sy
99,13,,ð/i\ST,n,n,n,y,y,y,,y,n,n,67,67,--,4,0405-,,,,,vidist,sy
100,13,,/y\n,n,n,n,n,y,n,,n,y,n,68,68,--,5,0504-,,,,,un,sy
101,13,,r/E\i,n,n,n,n,y,y,,n,y,n,69,69,--,6,0603-,,,,,rey,sy
102,13,,t/A\n,n,n,n,n,y,y,,n,y,n,70,70,--,7,0702-,,,,,tan,sy
103,13,,r/i\k,n,n,n,n,y,y,,n,y,n,71,71,--,8,0801r,,,,,ric,sy
104,14,,k/i\,n,n,y,n,y,y,,n,y,n,72,72,--,1,0108-,,,,,chi,sy
105,14,,p/E\r,n,n,n,n,y,y,,n,y,n,73,73,--,2,0207-,,,,,per,sy
106,14,,b/A\,n,n,n,n,n,y,,n,n,n,74,74,--,3,0306-,,,,,batalle,sy
107,14,,t/A\,n,n,n,y,y,y,,n,n,n,74,74,--,4,0405-,,,,,batalle,sy
108,14,,ʎ/E\,y,n,n,n,n,y,,y,n,n,74,74,--,el,-----,,,,,batalle,el
109,14,,/e\,n,n,n,n,y,n,,n,y,n,75,75,--,5,0504-,,,,,e,sy
110,14,,p/E\r,n,n,n,n,y,y,,n,y,n,76,76,--,6,0603-,,,,,per,sy
111,14,,/E\S,n,n,n,n,n,n,,n,n,n,77,77,--,7,0702-,,,,,estric,sy
112,14,,tr/i\K,n,n,n,y,y,y,,y,n,n,77,77,--,8,0801r,,,,,estric,sy
113,15,,t/A\NT,n,n,n,n,y,y,,n,y,n,78,78,--,1,0108-,,,,,tant,sy
114,15,,r/E\i,n,n,n,n,y,y,,n,y,n,79,79,--,2,0207-,,,,,rey,sy
115,15,,f/E\,n,n,n,n,n,y,,n,n,n,80,80,--,3,0306-,,,,,fesist,sy
116,15,,z/i\ST,n,n,n,y,y,y,,y,n,n,80,80,--,4,0405-,,,,,fesist,sy
117,15,,m/A\T,n,n,n,n,y,y,,n,y,n,81,81,--,5,0504-,,,,,mat,sy
118,15,,n/E\,y,n,n,n,y,y,,n,y,n,82,82,--,6,0603-,,,,,ne,sy
119,15,,m/E\N,n,n,n,n,n,y,,n,n,n,83,83,--,7,0702-,,,,,mendic,sy
120,15,,d/i\K,n,n,n,y,y,y,,y,n,n,83,83,--,8,0801r,,,,,mendic,sy
121,16,,n/E\,y,n,n,n,y,y,,n,y,n,84,84,--,1,0108-,,,,,ne,sy
122,16,,t/A\N,n,n,n,y,y,y,,n,n,n,85,85,--,2,0207-,,,,,tanta,sy
123,16,,t/A\,y,n,n,n,n,y,,y,n,n,85,85,--,3,0306-,,,,,tanta,sy
124,16,,t/ɛ\r,n,n,n,y,y,y,,n,n,n,86,86,--,4,0405-,,,,,terra,sy
125,16,,r/A\,y,n,n,n,n,y,,y,n,n,86,86,--,5,0504-,,,,,terra,sy
126,16,,k/O\N,n,n,n,n,n,y,,n,n,n,87,87,--,6,0603-,,,,,cunquesist,sy
127,16,,k/E\,n,n,n,n,n,y,,n,n,n,87,87,--,7,0702-,,,,,cunquesist,sy
128,16,,z/i\ST,n,n,n,y,y,y,,y,n,n,87,87,--,8,0801r,,,,,cunquesist,sy
129,17,,n/E\,y,n,n,n,y,y,,n,y,n,88,88,--,1,0108-,,,,,ne,sy
130,17,,t/A\n,n,n,n,n,y,y,,n,y,n,89,89,--,2,0207-,,,,,tan,sy
131,17,,d/y\K,n,n,n,n,y,y,,n,y,n,90,90,--,3,0306-,,,,,duc,sy
132,17,,n/ɔ\,n,n,n,y,y,y,,n,n,n,91,91,--,4,0405-,,,,,nobli,sy
133,17,,bL/i\,n,n,n,n,n,y,,y,n,n,91,91,--,5,0504-,,,,,nobli,sy
134,17,,/o\,n,n,n,n,n,n,,n,n,n,92,92,--,6,0603-,,,,,occisist,sy
135,17,,ʦ/i\,n,n,n,n,n,y,,n,n,n,92,92,--,7,0702-,,,,,occisist,sy
136,17,,z/i\ST,n,n,n,y,y,y,,y,n,n,92,92,--,8,0801r,,,,,occisist,sy
137,18,,k/O\m,n,n,n,n,y,y,,n,y,n,93,93,--,1,0108-,,,,,cum,sy
138,18,,/A\,n,n,n,n,n,n,,n,n,n,94,94,--,2,0207-,,,,,alexander,sy
139,18,,l/E\K,n,n,n,n,n,y,,n,n,n,94,94,--,3,0306-,,,,,alexander,sy
140,18,,S/A\N,n,n,n,y,y,y,,n,n,n,94,94,--,4,0405-,,,,,alexander,sy
141,18,,d/E\r,n,n,n,n,n,y,,y,n,n,94,94,--,5,0504-,,,,,alexander,sy
142,18,,m/A\,n,n,n,n,n,y,,n,n,n,95,95,--,6,0603-,,,,,magnus,sy
143,18,,ɲ/y\S,n,n,n,y,y,y,,y,n,n,95,95,--,7,0702-,,,,,magnus,sy
144,18,,f/i\ST,n,n,n,n,y,y,,n,y,n,96,96,--,8,0801r,,,,,fist,sy
145,19,,k/i\,n,n,y,n,y,y,,n,y,n,97,97,--,1,0108-,,,,,qui,sy
146,19,,f/y\ð,n,n,n,n,y,y,,n,y,n,98,98,--,2,0207-,,,,,fud,sy
147,19,,d/E\,y,n,n,n,y,y,,n,y,n,99,99,--,3,0306-,,,,,de,sy
148,19,,gr/E\,n,n,n,y,y,y,,n,n,n,100,100,--,4,0405-,,,,,grecia,sy
149,19,,ʦ/i\,n,n,n,n,n,y,,n,n,n,100,100,--,5,0504-,,,,,grecia,sy
150,19,,/A\,y,n,n,n,n,n,,y,n,n,100,100,--,6,0603-,,,,,grecia,sy
151,19,,n/A\,n,n,n,n,n,y,,n,n,n,101,101,--,7,0702-,,,,,natiz,sy
152,19,,t/i\Ç,n,n,n,y,y,y,,y,n,n,101,101,--,8,0801r,,,,,natiz,sy
153,20,,r/E\i,n,n,n,n,y,y,,n,y,n,102,102,--,1,0108-,,,,,rey,sy
154,20,,f/y\,n,n,n,y,y,y,,n,n,n,103,103,--,2,0207-,,,,,furent,sy
155,20,,r/E\NT,n,n,n,n,n,y,,y,n,n,103,103,--,3,0306-,,,,,furent,sy
156,20,,f/ɔ\rT,n,n,n,n,y,y,,n,y,n,104,104,--,4,0405-,,,,,fort,sy
157,20,,/e\,n,n,n,n,y,n,,n,y,n,105,105,--,5,0504-,,,,,e,sy
158,20,,m/o\l,n,n,n,n,y,y,,n,y,n,106,106,--,6,0603-,,,,,mul,sy
159,20,,p/o\,n,n,n,n,n,y,,n,n,n,107,107,--,7,0702-,,,,,podent,sy
160,20,,ð/E\NT,n,n,n,y,y,y,,y,n,n,107,107,--,8,0801r,,,,,podent,sy
161,21,,/e\,n,n,n,n,y,n,,n,y,n,108,108,--,1,0108-,,,,,e,sy
162,21,,d/E\,y,n,n,n,y,y,,n,y,n,109,109,--,2,0207-,,,,,de,sy
163,21,,p/E\,n,n,n,n,n,y,,n,n,n,110,110,--,3,0306-,,,,,pecunia,sy
164,21,,k/o\,n,n,n,y,y,y,,n,n,n,110,110,--,4,0405-,,,,,pecunia,sy
165,21,,n/i\,n,n,n,n,n,y,,n,n,n,110,110,--,5,0504-,,,,,pecunia,sy
166,21,,/A\,y,n,n,n,n,n,,y,n,n,110,110,--,6,0603-,,,,,pecunia,sy
167,21,,m/A\,n,n,n,n,n,y,,n,n,n,111,111,--,7,0702-,,,,,manent,sy
168,21,,n/E\NT,n,n,n,y,y,y,,y,n,n,111,111,--,8,0801r,,,,,manent,sy
169,22,,r/E\i,n,n,n,n,y,y,,n,y,n,112,112,--,1,0108-,,,,,rey,sy
170,22,,f/y\,n,n,n,y,y,y,,n,n,n,113,113,--,2,0207-,,,,,furent,sy
171,22,,r/E\NT,n,n,n,n,n,y,,y,n,n,113,113,--,3,0306-,,,,,furent,sy
172,22,,S/A\,n,n,n,y,y,y,,n,n,n,114,114,--,4,0405-,,,,,sapi,sy
173,22,,p/i\,n,n,n,n,n,y,,y,n,n,114,114,--,5,0504-,,,,,sapi,sy
174,22,,/e\,n,n,n,n,y,n,,n,y,n,115,115,--,6,0603-,,,,,e,sy
175,22,,pr/y\,n,n,n,n,n,y,,n,n,n,116,116,--,7,0702-,,,,,prudent,sy
176,22,,d/E\NT,n,n,n,y,y,y,,y,n,n,116,116,--,8,0801r,,,,,prudent,sy
177,23,,/e\,n,n,n,n,y,n,,n,y,n,117,117,--,1,0108-,,,,,e,sy
178,23,,/E\K,n,n,n,n,n,n,,n,n,n,118,118,--,2,0207-,,,,,exaltat,sy
179,23,,S/A\L,n,n,n,n,n,y,,n,n,n,118,118,--,3,0306-,,,,,exaltat,sy
180,23,,t/A\ð,n,n,n,y,y,y,,y,n,n,118,118,--,4,0405-,,,,,exaltat,sy
181,23,,S/y\r,n,n,n,n,y,y,,n,y,n,119,119,--,5,0504-,,,,,sur,sy
182,23,,t/o\,n,n,n,y,y,y,,n,n,n,120,120,--,6,0603-,,,,,tota,sy
183,23,,t/A\,y,n,n,n,n,y,,y,n,n,120,120,--,7,0702-,,,,,tota,sy
184,23,,ʤ/E\NT,n,n,n,n,y,y,,n,y,n,121,121,--,8,0801r,,,,,gent,sy
185,24,,m/A\iS,n,n,n,n,y,y,,n,y,n,122,122,--,1,0108-,,,,,mais,sy
186,24,,n/O\n,n,n,n,n,y,y,,n,y,n,123,123,--,2,0207-,,,,,non,sy
187,24,,/i\,n,n,n,n,y,n,,n,y,n,124,124,--,3,0306-,,,,,i,sy
188,24,,/A\P,n,n,n,n,y,n,,n,y,n,125,125,--,4,0405-,,,,,ab,sy
189,24,,/y\n,n,n,n,n,y,n,,n,y,n,126,126,--,5,0504-,,,,,un,sy
190,24,,pL/y\S,n,n,n,n,y,y,,n,y,n,127,127,--,6,0603-,,,,,plus,sy
191,24,,v/A\,n,n,n,n,n,y,,n,n,n,128,128,--,7,0702-,,,,,valent,sy
192,24,,l/E\NT,n,n,n,y,y,y,,y,n,n,128,128,--,8,0801r,,,,,valent,sy
193,25,,d/E\,y,n,n,n,y,y,,n,y,n,129,129,--,1,0108-,,,,,de,sy
194,25,,k/e\ST,n,n,n,n,y,y,,n,y,n,130,130,--,2,0207-,,,,,chest,sy
195,25,,d/O\n,n,n,n,n,y,y,,n,y,n,131,131,--,3,0306-,,,,,dun,sy
196,25,,f/A\Ç,n,n,n,n,y,y,,n,y,n,132,132,--,4,0405-,,,,,faz,sy
197,25,,L/A\,n,n,n,n,n,y,,n,n,n,134,"133, 134",--,5,0504-,,,,,l alevament,sy
198,25,,l/E\,n,n,n,n,n,y,,n,n,n,134,134,--,6,0603-,,,,,alevament,sy
199,25,,v/A\,n,n,n,n,n,y,,n,n,n,134,134,--,7,0702-,,,,,alevament,sy
200,25,,m/E\NT,n,n,n,y,y,y,,y,n,n,134,134,--,8,0801r,,,,,alevament,sy
201,26,,k/O\N,n,n,n,n,n,y,,n,n,n,135,135,--,1,0108-,,,,,contar,sy
202,26,,t/A\r,n,n,n,y,y,y,,y,n,n,135,135,--,2,0207-,,,,,contar,sy
203,26,,v/o\S,n,n,n,n,y,y,,n,y,n,136,136,--,3,0306-,,,,,vos,sy
204,26,,/E\i,n,n,n,n,y,n,,n,y,n,137,137,--,4,0405-,,,,,ey,sy
205,26,,pL/E\,n,n,n,n,n,y,,n,n,n,138,138,--,5,0504-,,,,,pleneyrament,sy
206,26,,n/E\i,n,n,n,n,n,y,,n,n,n,138,138,--,6,0603-,,,,,pleneyrament,sy
207,26,,r/A\,n,n,n,n,n,y,,n,n,n,138,138,--,7,0702-,,,,,pleneyrament,sy
208,26,,m/E\NT,n,n,n,y,y,y,,y,n,n,138,138,--,8,0801r,,,,,pleneyrament,sy
209,27,,d/E\,y,n,n,n,y,y,,n,y,n,139,139,--,1,0108-,,,,,de,sy
210,27,,L/A\,n,n,n,n,n,y,,n,n,n,141,"140, 141",--,2,0207-,,,,,l alexandre,sy
211,27,,l/E\K,n,n,n,n,n,y,,n,n,n,141,141,--,3,0306-,,,,,alexandre,sy
212,27,,S/A\N,n,n,n,y,y,y,,n,n,n,141,141,--,4,0405-,,,,,alexandre,sy
213,27,,dr/E\,y,n,n,n,n,y,,y,n,n,141,141,--,5,0504-,,,,,alexandre,sy
214,27,,m/A\N,n,n,n,n,n,y,,n,n,n,142,142,--,6,0603-,,,,,mandament,sy
215,27,,d/A\,n,n,n,n,n,y,,n,n,n,142,142,--,7,0702-,,,,,mandament,sy
216,27,,m/E\NT,n,n,n,y,y,y,,y,n,n,142,142,--,8,0801r,,,,,mandament,sy
217,28,,d/i\,n,n,n,y,y,y,,n,n,n,143,143,--,1,0108-,,,,,dicunt,sy
218,28,,k/O\NT,n,n,n,n,n,y,,y,n,n,143,143,--,2,0207-,,,,,dicunt,sy
219,28,,/A\L,n,n,n,n,n,n,,n,n,n,144,144,--,3,0306-,,,,,alquant,sy
220,28,,k/A\NT,n,n,n,y,y,y,,y,n,n,144,144,--,4,0405-,,,,,alquant,sy
221,28,,/E\S,n,n,n,n,n,n,,n,n,n,145,145,--,5,0504-,,,,,estrobatour,sy
222,28,,tr/ɔ\,n,n,n,n,n,y,,n,n,n,145,145,--,6,0603-,,,,,estrobatour,sy
223,28,,b/A\,n,n,n,n,n,y,,n,n,n,145,145,--,7,0702-,,,,,estrobatour,sy
224,28,,t/o\ur,n,n,n,y,y,y,,y,n,n,145,145,--,8,0801r,,,,,estrobatour,sy
225,29,,k/E\L,y,n,n,n,y,y,True,n,y,n,146,"146, 147",--,1,0108-,,,,,que l,sy
226,29,,r/E\iS,n,n,n,n,y,y,,n,y,n,148,148,--,2,0207-,,,,,reys,sy
227,29,,f/y\ð,n,n,n,n,y,y,,n,y,n,149,149,--,3,0306-,,,,,fud,sy
228,29,,f/i\LÇ,n,n,n,n,y,y,,n,y,n,150,150,--,4,0405-,,,,,filz,sy
229,29,,d/E\N,n,n,n,n,n,y,,n,n,n,152,"151, 152",--,5,0504-,,,,,d encantatour,sy
230,29,,ċ/A\N,n,n,n,n,n,y,,n,n,n,152,152,--,6,0603-,,,,,encantatour,sy
231,29,,t/A\,n,n,n,n,n,y,,n,n,n,152,152,--,7,0702-,,,,,encantatour,sy
232,29,,t/o\ur,n,n,n,y,y,y,,y,n,n,152,152,--,8,0801r,,,,,encantatour,sy
233,30,,m/E\N,n,n,n,y,y,y,,n,n,n,153,153,--,1,0108-,,,,,mentent,sy
234,30,,t/E\NT,n,n,n,n,n,y,,y,n,n,153,153,--,2,0207-,,,,,mentent,sy
235,30,,f/E\,n,n,n,n,n,y,,n,n,n,154,154,--,3,0306-,,,,,fellon,sy
236,30,,l/O\n,n,n,n,y,y,y,,y,n,n,154,154,--,4,0405-,,,,,fellon,sy
237,30,,L/ɔ\,n,n,n,n,n,y,,n,n,n,155,155,--,5,0504-,,,,,losengetour,sy
238,30,,z/E\N,n,n,n,n,n,y,,n,n,n,155,155,--,6,0603-,,,,,losengetour,sy
239,30,,ʤ/E\,n,n,n,n,n,y,,n,n,n,155,155,--,7,0702-,,,,,losengetour,sy
240,30,,t/o\ur,n,n,n,y,y,y,,y,n,n,155,155,--,8,0801r,,,,,losengetour,sy
241,31,,m/A\l,n,n,n,n,y,y,,n,y,n,156,156,--,1,0108-,,,,,mal,sy
242,31,,/E\n,n,n,n,n,y,n,,n,y,n,157,157,--,2,0207-,,,,,en,sy
243,31,,kr/E\,n,n,n,n,n,y,,n,n,n,158,158,--,3,0306-,,,,,credreyz,sy
244,31,,ðr/E\iÇ,n,n,n,y,y,y,,y,n,n,158,158,--,4,0405-,,,,,credreyz,sy
245,31,,n/E\,n,n,n,n,n,y,,n,n,n,159,159,--,5,0504-,,,,,necun,sy
246,31,,k/y\n,n,n,n,y,y,y,,y,n,n,159,159,--,6,0603-,,,,,necun,sy
247,31,,d/E\,y,n,n,n,y,y,,n,y,n,160,160,--,7,0702-,,,,,de,sy
248,31,,L/o\ur,n,n,n,n,y,y,,n,y,n,161,161,--,8,0801r,,,,,lour,sy
249,32,,k/A\NÇ,n,n,n,n,y,y,,n,y,n,163,"162, 163",--,1,0108-,,,,,qu anz,sy
250,32,,f/y\ð,n,n,n,n,y,y,,n,y,n,164,164,--,2,0207-,,,,,fud,sy
251,32,,d/E\,y,n,n,n,y,y,,n,y,n,165,165,--,3,0306-,,,,,de,sy
252,32,,L/i\ɲ,n,n,n,n,y,y,,n,y,n,166,166,--,4,0405-,,,,,ling,sy
253,32,,d/E\N,n,n,n,n,n,y,,n,n,n,168,"167, 168",--,5,0504-,,,,,d enperatour,sy
254,32,,p/E\,n,n,n,n,n,y,,n,n,n,168,168,--,6,0603-,,,,,enperatour,sy
255,32,,r/A\,n,n,n,n,n,y,,n,n,n,168,168,--,7,0702-,,,,,enperatour,sy
256,32,,t/o\ur,n,n,n,y,y,y,,y,n,n,168,168,--,8,0801r,,,,,enperatour,sy
257,33,,/e\,n,n,n,n,y,n,,n,y,n,169,169,--,1,0108-,,,,,e,sy
258,33,,f/i\LÇ,n,n,n,n,y,y,,n,y,n,170,170,--,2,0207-,,,,,filz,sy
259,33,,/A\L,n,n,n,n,y,n,True,n,y,n,171,"171, 172",--,3,0306-,,,,,a l,sy
260,33,,r/E\i,n,n,n,n,y,y,,n,y,n,173,173,--,4,0405-,,,,,rey,sy
