syll.ix,line_id,value,form,elidable,mergeable,mergeable2,stress,lstress,has_onset,has_enclitic,is_final,is_monosyllable,is_syncopated,wd_id,all_wd_ids,in_word,in_line,metpos,onset,rhyme,onset_written,rhyme_written,words,cat
774,87,,Q/V\,n,n,n,n,n,y,,n,n,n,399,399,--,2,0209-,,,,,aperire,sy
775,87,,R/V\,n,n,n,y,y,y,,n,n,n,399,399,--,3,0308-,,,,,aperire,sy
776,87,,R/V\,n,n,n,n,n,y,,y,n,n,399,399,--,4,0407c,,,,,aperire,sy
777,87,,Q/V\Q,n,n,n,n,y,y,,n,y,n,400,400,--,5,0506-,,,,,fac,sy
778,87,,N/V\,n,n,n,y,y,y,,n,n,n,401,401,--,6,0605-,,,,,nobis,sy
779,87,,Q/V\Q,n,n,n,n,n,y,,y,n,n,401,401,--,7,0704-,,,,,nobis,sy
780,87,,/V\Q,n,n,n,y,y,n,,n,n,n,402,402,--,8,0803-,,,,,ostium,sy
781,87,,Q/V\,n,n,n,n,n,y,,n,n,n,402,402,--,9,0902-,,,,,ostium,sy
782,87,,/V\N,n,n,n,y,y,n,,y,n,n,402,402,--,10,1001r,,,,,ostium,sy
783,88,,Q/V\N,n,n,n,n,y,y,,n,y,n,403,403,--,1,0110-,,,,,cum,sy
784,88,,Q/V\,n,n,n,y,y,y,,n,n,n,404,404,--,2,0209-,,,,,sotiis,sy
785,88,,Q/V\,n,n,n,n,n,y,,n,n,n,404,404,--,3,0308-,,,,,sotiis,sy
786,88,,/V\Q,n,n,n,y,y,n,,y,n,n,404,404,--,4,0407c,,,,,sotiis,sy
787,88,,QR/V\,n,n,n,y,y,y,,n,n,n,405,405,--,5,0506-,,,,,prebe,sy
788,88,,Q/V\,n,n,n,n,n,y,,y,n,n,405,405,--,6,0605-,,,,,prebe,sy
789,88,,R/V\,n,n,n,n,n,y,,n,n,n,406,406,--,7,0704-,,,,,remedium,sy
790,88,,N/V\,n,n,n,y,y,y,,n,n,n,406,406,--,8,0803-,,,,,remedium,sy
791,88,,Q/V\,n,n,n,n,n,y,,n,n,n,406,406,--,9,0902-,,,,,remedium,sy
792,88,,/V\N,n,n,n,y,y,n,,y,n,n,406,406,--,10,1001r,,,,,remedium,sy
793,90,,/V\,n,n,n,y,y,n,,n,n,n,411,411,--,1,0115-,,,,,amen,sy
794,90,,N/V\N,n,n,n,n,n,y,,y,n,n,411,411,--,2,0214-,,,,,amen,sy
795,90,,Q/V\,n,n,n,y,y,y,,n,n,n,412,412,--,3,0313-,,,,,dico,sy
796,90,,Q/V\,n,n,n,n,n,y,,y,n,n,412,412,--,4,0412-,,,,,dico,sy
797,90,,Q/V\Q,n,n,n,n,y,y,,n,y,n,413,413,--,5,0511-,,,,,vos,sy
798,90,,/V\Q,n,n,n,n,n,n,,n,n,n,414,414,--,6,0610-,,,,,ignosco,sy
799,90,,N/V\Q,n,n,n,y,y,y,,n,n,n,414,414,--,7,0709-,,,,,ignosco,sy
800,90,,Q/V\,n,n,n,n,n,y,,y,n,n,414,414,--,8,0808c,,,,,ignosco,sy
801,90,,N/V\N,n,n,n,n,y,y,,n,y,n,415,415,--,9,0907-,,,,,nam,sy
802,90,,Q/V\,n,n,n,n,n,y,,n,n,n,416,416,--,10,1006-,,,,,caretis,sy
803,90,,R/V\,n,n,n,y,y,y,,n,n,n,416,416,--,11,1105-,,,,,caretis,sy
804,90,,Q/V\Q,n,n,n,n,n,y,,y,n,n,416,416,--,12,1204-,,,,,caretis,sy
805,90,,L/V\,n,n,n,y,y,y,,n,n,n,417,417,--,13,1303-,,,,,lumine,sy
806,90,,N/V\,n,n,n,n,n,y,,n,n,n,417,417,--,14,1402-,,,,,lumine,sy
807,90,,N/V\,n,n,n,y,y,y,,y,n,n,417,417,--,15,1501r,,,,,lumine,sy
808,91,,QR/V\Q,n,n,n,n,y,y,,n,y,n,418,418,--,1,0115-,,,,,quod,sy
809,91,,QR/V\,n,n,n,n,y,y,,n,y,n,419,419,--,2,0214-,,,,,qui,sy
810,91,,Q/V\R,n,n,n,y,y,y,,n,n,n,420,420,--,3,0313-,,,,,perdunt,sy
811,91,,Q/V\NQ,n,n,n,n,n,y,,y,n,n,420,420,--,4,0412-,,,,,perdunt,sy
812,91,,QR/V\,n,n,n,y,y,y,,n,n,n,421,421,--,5,0511-,,,,,procul,sy
813,91,,Q/V\L,n,n,n,n,n,y,,y,n,n,421,421,--,6,0610-,,,,,procul,sy
814,91,,Q/V\R,n,n,n,y,y,y,,n,n,n,422,422,--,7,0709-,,,,,pergunt,sy
815,91,,Q/V\NQ,n,n,n,n,n,y,,y,n,n,422,422,--,8,0808c,,,,,pergunt,sy
816,91,,Q/V\,n,n,n,y,y,y,,n,n,n,423,423,--,9,0907-,,,,,huius,sy
817,91,,R/V\Q,n,n,n,n,n,y,,y,n,n,423,423,--,10,1006-,,,,,huius,sy
818,91,,/V\,n,n,n,y,y,n,,n,n,n,424,424,--,11,1105-,,,,,aule,sy
819,91,,L/V\,n,n,n,n,n,y,,y,n,n,424,424,--,12,1204-,,,,,aule,sy
820,91,,L/V\,n,n,n,y,y,y,,n,n,n,425,425,--,13,1303-,,,,,limine,sy
821,91,,N/V\,n,n,n,n,n,y,,n,n,n,425,425,--,14,1402-,,,,,limine,sy
822,91,,N/V\,n,n,n,y,y,y,,y,n,n,425,425,--,15,1501r,,,,,limine,sy
823,92,,/A\,n,n,n,n,n,n,,n,n,n,426,426,--,1,0110-,,,,,alet,sy
824,92,,l/ɛ\T,n,n,n,y,y,y,,y,n,n,426,426,--,2,0209-,,,,,alet,sy
825,92,,ċ/A\i,n,n,n,n,n,y,,n,n,n,427,427,--,3,0308-,,,,,chaitivas,sy
826,92,,t/i\,n,n,n,y,y,y,,n,n,n,427,427,--,4,0407c,,,,,chaitivas,sy
827,92,,v/A\S,n,n,n,n,n,y,,y,n,n,427,427,--,el,----c,,,,,chaitivas,el
828,92,,/A\,n,n,n,n,n,n,,n,n,n,428,428,--,5,0506-,,,,,alet,sy
829,92,,l/ɛ\T,n,n,n,y,y,y,,y,n,n,428,428,--,6,0605-,,,,,alet,sy
830,92,,m/A\,n,n,n,n,n,y,,n,n,n,429,429,--,7,0704-,,,,,malaureas,sy
831,92,,l/A\,n,n,n,n,n,y,,n,n,n,429,429,--,8,0803-,,,,,malaureas,sy
832,92,,/y\,n,n,n,n,n,n,,n,n,n,429,429,--,9,0902-,,,,,malaureas,sy
833,92,,r/ɛ\,n,n,n,y,y,y,,n,n,n,429,429,--,10,1001r,,,,,malaureas,sy
834,92,,/A\S,n,n,n,n,n,n,,y,n,n,429,429,--,el,----r,,,,,malaureas,el
835,93,,/A\,n,n,n,n,y,n,,n,y,n,430,430,--,1,0110-,,,,,a,sy
836,93,,t/o\T,n,n,n,n,y,y,,n,y,n,431,431,--,2,0209-,,,,,tot,sy
837,93,,ʤ/o\rS,n,n,n,n,y,y,,n,y,n,432,432,--,3,0308-,,,,,jors,sy
838,93,,m/A\iS,n,n,n,n,y,y,,n,y,n,433,433,--,4,0407c,,,,,mais,sy
839,93,,v/O\S,n,n,n,n,y,y,,n,y,n,434,434,--,5,0506-,,,,,vos,sy
840,93,,S/o\,n,n,n,n,y,y,,n,y,n,435,435,--,6,0605-,,,,,so,sy
841,93,,p/E\,n,n,n,y,y,y,,n,n,n,436,436,--,7,0704-,,,,,penas,sy
842,93,,n/A\S,n,n,n,n,n,y,,y,n,n,436,436,--,8,0803-,,,,,penas,sy
843,93,,L/i\u,n,n,n,n,n,y,,n,n,n,437,437,--,9,0902-,,,,,liureas,sy
844,93,,r/ɛ\,n,n,n,y,y,y,,n,n,n,437,437,--,10,1001r,,,,,liureas,sy
845,93,,/A\S,n,n,n,n,n,n,,y,n,n,437,437,--,el,----r,,,,,liureas,el
846,94,,/E\N,n,n,n,n,y,n,,n,y,n,438,438,--,1,0108-,,,,,en,sy
847,94,,/E\,n,n,n,n,n,n,,n,n,n,439,439,--,2,0207-,,,,,efern,sy
848,94,,f/ɛ\rn,n,n,n,y,y,y,,y,n,n,439,439,--,3,0306-,,,,,efern,sy
849,94,,/o\,n,n,n,y,y,n,,n,n,n,440,440,--,4,0405-,,,,,ora,sy
850,94,,r/A\,y,n,n,n,n,y,,y,n,n,440,440,--,el,-----,,,,,ora,el
851,94,,S/E\,n,n,n,n,n,y,,n,n,n,441,441,--,5,0504-,,,,,seret,sy
852,94,,r/e\T,n,n,n,y,y,y,,y,n,n,441,441,--,6,0603-,,,,,seret,sy
853,94,,m/E\,n,n,n,n,n,y,,n,n,n,442,442,--,7,0702-,,,,,meneias,sy
854,94,,n/ɛ\,n,n,n,y,y,y,,n,n,n,442,442,--,8,0801r,,,,,meneias,sy
855,94,,/A\S,n,n,n,n,n,n,,y,n,n,442,442,--,el,----r,,,,,meneias,el
